,Time,Force,L_pitchAcc,L_yawAcc,R_pitchAcc,R_yawAcc,L_surgeAcc,L_rollAcc,R_surgeAcc,R_rollAcc,L_pitchVel,L_yawVel,R_pitchVel,R_yawVel,L_surgeVel,L_rollVel,R_surgeVel,R_rollVel,L_pitch,L_yaw,R_pitch,R_yaw,L_surge,L_roll,R_surge,R_roll,R_x,R_y,R_z,L_x,L_y,L_z,L_motion,R_motion
958,48.705,0.16,0.02,-0.01,0.01,-0.04,-0.00,0.00,-1.25,-1.25,1.25,0.23,0.91,-4.40,0.02,0.08,0.00,0.00,-19.70,-18.26,24.90,-17.10,77114.00,-4238.00,2073442.00,2785843.00,0.44,-0.45,0.86,0.43,0.56,0.76,1,1
959,48.754,0.12,-0.02,-0.01,0.08,0.13,-0.00,-0.00,-1.25,-1.25,0.13,-0.38,4.98,1.88,0.00,0.00,0.00,0.00,-19.70,-18.28,25.15,-17.01,77114.00,-4238.00,2073442.00,2785843.00,0.45,-0.45,0.86,0.40,0.56,0.79,0,1
960,48.807,0.14,-0.01,0.01,-0.06,-0.02,-0.00,-0.00,-1.25,-1.25,-0.23,-0.08,2.19,1.10,0.00,0.00,0.00,0.00,-19.71,-18.28,25.26,-16.95,77114.00,-4238.00,2073442.00,2785843.00,0.44,-0.45,0.86,0.40,0.56,0.76,0,1
961,48.857,0.16,0.02,-0.01,-0.02,-0.03,-0.00,-0.00,-1.25,-1.25,0.71,-0.51,1.38,-0.39,0.00,0.00,0.00,0.00,-19.67,-18.31,25.33,-16.97,77114.00,-4238.00,2073442.00,2785843.00,0.44,-0.45,0.87,0.41,0.57,0.77,0,1
962,48.91,0.15,-0.01,0.02,0.01,-0.02,-0.00,-0.00,-1.25,-1.25,0.31,0.27,1.75,-1.19,0.00,0.00,0.00,0.00,-19.66,-18.29,25.42,-17.03,77114.00,-4238.00,2073442.00,2785843.00,0.44,-0.45,0.87,0.39,0.56,0.78,0,1
963,48.959,0.13,-0.00,-0.00,-0.01,-0.01,-0.00,-0.00,-1.25,-1.25,0.14,0.17,1.37,-1.79,0.00,0.00,0.00,0.00,-19.65,-18.29,25.48,-17.12,77114.00,-4238.00,2073442.00,2785843.00,0.44,-0.45,0.86,0.41,0.57,0.77,0,1
964,49.012,0.13,0.00,-0.00,-0.02,-0.01,-0.00,-0.00,-1.25,-1.25,0.31,-0.05,0.41,-2.13,0.00,-0.04,0.00,0.00,-19.63,-18.29,25.51,-17.24,77114.00,-4240.00,2073442.00,2785843.00,0.44,-0.45,0.86,0.40,0.57,0.77,1,1
965,49.061,0.14,0.02,-0.01,-0.00,0.04,-0.00,0.00,-1.25,-1.25,1.24,-0.53,0.23,-0.20,0.00,0.00,0.00,0.00,-19.57,-18.32,25.52,-17.25,77114.00,-4240.00,2073442.00,2785843.00,0.45,-0.45,0.87,0.41,0.57,0.79,0,1
966,49.11,0.13,-0.01,0.01,-0.00,0.00,-0.00,0.00,-1.25,-1.25,0.79,-0.17,0.05,-0.08,0.00,0.00,0.00,0.00,-19.53,-18.32,25.52,-17.25,77114.00,-4240.00,2073442.00,2785843.00,0.45,-0.44,0.87,0.41,0.57,0.76,0,1
967,49.163,0.15,-0.00,-0.01,0.00,0.00,-0.00,0.00,-1.25,-1.25,0.69,-0.65,0.26,0.04,0.00,0.00,0.00,0.00,-19.50,-18.36,25.53,-17.25,77114.00,-4240.00,2073442.00,2785843.00,0.44,-0.45,0.86,0.41,0.57,0.76,0,1
968,49.213,0.16,0.02,-0.02,0.00,-0.01,-0.00,0.00,-1.25,-1.25,1.60,-1.74,0.32,-0.40,0.00,0.00,0.00,0.00,-19.42,-18.44,25.55,-17.27,77114.00,-4240.00,2073442.00,2785843.00,0.45,-0.44,0.85,0.40,0.57,0.78,0,1
969,49.262,0.12,-0.01,0.01,0.00,0.00,-0.00,0.00,-1.25,-1.25,1.00,-1.03,0.53,-0.30,0.00,0.00,0.00,0.00,-19.37,-18.50,25.58,-17.28,77114.00,-4240.00,2073442.00,2785843.00,0.44,-0.45,0.86,0.41,0.58,0.76,0,1
970,49.315,0.14,0.03,-0.04,-0.01,-0.03,-0.00,0.00,-1.25,-1.25,2.49,-3.09,-0.07,-1.90,0.00,0.00,0.00,0.00,-19.24,-18.65,25.57,-17.38,77114.00,-4240.00,2073442.00,2785843.00,0.45,-0.49,0.87,0.41,0.57,0.78,0,1
971,49.365,0.14,0.00,0.02,0.01,0.04,-0.00,0.00,-1.25,-1.25,2.63,-1.95,0.58,0.19,0.16,-0.06,0.00,0.00,-19.11,-18.75,25.60,-17.37,77122.00,-4243.00,2073442.00,2785843.00,0.45,-0.44,0.88,0.42,0.57,0.76,1,1
972,49.414,0.15,-0.03,0.04,-0.01,-0.03,-0.00,0.00,-1.25,-1.25,1.20,-0.16,0.05,-1.21,0.02,0.08,0.00,0.00,-19.05,-18.76,25.60,-17.43,77123.00,-4239.00,2073442.00,2785843.00,0.44,-0.45,0.87,0.40,0.56,0.78,1,1
973,49.466,0.15,-0.04,0.00,-0.00,0.01,-0.00,0.00,-1.25,-1.25,-0.64,0.05,0.04,-0.55,0.00,0.10,0.00,0.00,-19.08,-18.76,25.61,-17.46,77123.00,-4234.00,2073442.00,2785843.00,0.45,-0.44,0.87,0.42,0.56,0.77,1,1
974,49.516,0.16,-0.00,-0.01,0.00,0.01,-0.00,-0.00,-1.25,-1.25,-0.70,-0.59,0.22,-0.24,0.02,-0.02,0.00,0.00,-19.12,-18.79,25.62,-17.47,77124.00,-4235.00,2073442.00,2785843.00,0.45,-0.44,0.87,0.41,0.58,0.77,1,1
975,49.569,0.15,-0.01,0.02,-0.01,0.00,-0.00,-0.00,-1.25,-1.25,-1.17,0.60,-0.24,-0.20,0.00,-0.10,0.00,0.00,-19.18,-18.76,25.60,-17.48,77124.00,-4240.00,2073442.00,2785843.00,0.45,-0.44,0.87,0.42,0.57,0.77,1,1
976,49.618,0.18,0.04,-0.02,-0.00,0.01,-0.00,0.00,-1.25,-1.25,1.05,-0.55,-0.31,0.39,0.00,0.00,0.00,0.00,-19.12,-18.78,25.59,-17.46,77124.00,-4240.00,2073442.00,2785843.00,0.45,-0.44,0.86,0.41,0.56,0.77,0,1
977,49.668,0.15,-0.02,0.01,0.01,-0.00,-0.00,0.00,-1.25,-1.25,-0.03,-0.14,0.18,0.14,-0.02,0.02,0.00,0.00,-19.12,-18.79,25.60,-17.45,77123.00,-4239.00,2073442.00,2785843.00,0.45,-0.44,0.87,0.41,0.56,0.77,1,1
978,49.721,0.16,-0.00,0.02,-0.01,-0.01,0.00,0.00,-1.25,-1.25,-0.03,0.69,-0.25,-0.47,0.04,0.12,0.00,0.00,-19.12,-18.76,25.59,-17.48,77125.00,-4233.00,2073442.00,2785843.00,0.44,-0.45,0.88,0.42,0.57,0.77,1,1
979,49.77,0.16,0.00,-0.04,0.00,0.00,-0.00,-0.00,-1.25,-1.25,0.18,-1.35,-0.12,-0.27,-0.02,-0.06,0.00,0.00,-19.12,-18.82,25.58,-17.49,77124.00,-4236.00,2073442.00,2785843.00,0.46,-0.44,0.85,0.42,0.57,0.77,1,1
980,49.823,0.13,-0.01,0.01,0.00,0.01,0.00,0.00,-1.25,-1.25,-0.12,-0.75,-0.06,0.22,0.00,-0.04,0.00,0.00,-19.12,-18.86,25.58,-17.48,77124.00,-4238.00,2073442.00,2785843.00,0.46,-0.44,0.87,0.42,0.57,0.77,1,1
981,49.872,0.15,-0.00,0.02,0.01,-0.00,0.00,0.00,-1.25,-1.25,-0.30,0.15,0.34,-0.03,0.00,0.00,0.00,0.00,-19.14,-18.85,25.59,-17.48,77124.00,-4238.00,2073442.00,2785843.00,0.45,-0.44,0.86,0.41,0.57,0.77,0,1
982,49.921,0.13,-0.01,0.01,-0.00,0.00,0.00,0.00,-1.25,-1.25,-0.69,0.55,0.17,0.12,0.00,0.08,0.00,0.00,-19.17,-18.83,25.60,-17.47,77124.00,-4234.00,2073442.00,2785843.00,0.45,-0.44,0.86,0.41,0.57,0.76,1,1
983,49.971,0.14,0.00,0.02,0.00,-0.02,0.00,-0.00,-1.25,-1.25,-0.61,1.58,0.19,-0.87,0.02,0.02,0.00,0.00,-19.20,-18.75,25.61,-17.52,77125.00,-4233.00,2073442.00,2785843.00,0.46,-0.45,0.89,0.42,0.57,0.76,1,1
984,50.024,0.15,0.01,-0.03,-0.01,0.01,-0.00,-0.00,-1.25,-1.25,-0.04,0.09,-0.45,-0.46,0.00,0.00,0.00,0.00,-19.20,-18.74,25.59,-17.54,77125.00,-4233.00,2073442.00,2785843.00,0.46,-0.44,0.87,0.41,0.57,0.77,0,1
985,50.073,0.14,-0.00,0.01,0.01,0.01,-0.00,-0.00,-1.25,-1.25,-0.21,0.68,0.01,0.28,0.00,0.00,0.00,0.00,-19.21,-18.71,25.59,-17.53,77125.00,-4233.00,2073442.00,2785843.00,0.44,-0.44,0.87,0.42,0.57,0.76,0,1
986,50.123,0.16,-0.00,0.06,0.00,0.01,-0.00,-0.00,-1.25,-1.25,-0.26,3.44,0.14,0.62,0.00,0.00,0.00,0.00,-19.23,-18.54,25.60,-17.49,77125.00,-4233.00,2073442.00,2785843.00,0.45,-0.44,0.87,0.41,0.57,0.78,0,1
987,50.175,0.16,0.01,0.06,-0.04,-0.01,-0.00,-0.00,-1.25,-1.25,0.06,6.59,-1.92,0.23,0.00,0.00,0.00,0.00,-19.22,-18.21,25.50,-17.48,77125.00,-4233.00,2073442.00,2785843.00,0.45,-0.42,0.89,0.37,0.53,0.93,0,1
988,50.224,0.14,-0.00,0.00,0.04,0.02,-0.00,-0.00,-1.25,-1.25,-0.05,6.66,0.17,1.19,-0.02,-0.10,0.00,0.00,-19.23,-17.87,25.51,-17.42,77124.00,-4238.00,2073442.00,2785843.00,0.44,-0.45,0.87,0.41,0.57,0.77,1,1
989,50.274,0.13,-0.08,0.02,0.00,-0.00,-0.00,0.00,-1.25,-1.25,-4.37,7.51,0.26,0.95,-0.12,0.00,0.00,0.00,-19.45,-17.49,25.52,-17.37,77118.00,-4238.00,2073442.00,2785843.00,0.42,-0.47,0.90,0.41,0.59,0.77,1,1
990,50.327,0.15,0.01,-0.07,-0.01,-0.00,0.00,0.00,-1.25,-1.25,-3.71,3.94,-0.30,0.81,0.00,0.00,0.00,0.00,-19.64,-17.29,25.51,-17.33,77118.00,-4238.00,2073442.00,2785843.00,0.43,-0.45,0.87,0.40,0.57,0.77,0,1
991,50.376,0.13,0.01,-0.03,0.01,0.03,0.00,0.00,-1.25,-1.25,-3.02,2.46,0.02,2.20,0.00,0.12,0.00,0.00,-19.79,-17.17,25.51,-17.22,77118.00,-4232.00,2073442.00,2785843.00,0.42,-0.45,0.87,0.42,0.58,0.76,1,1
992,50.426,0.16,-0.00,-0.01,0.00,-0.03,0.00,-0.00,-1.25,-1.25,-3.05,2.00,0.14,0.84,0.00,0.06,0.00,0.00,-19.94,-17.07,25.52,-17.18,77118.00,-4229.00,2073442.00,2785843.00,0.43,-0.46,0.87,0.40,0.58,0.76,1,1
993,50.479,0.13,0.05,-0.05,-0.01,-0.00,0.00,-0.00,-1.25,-1.25,-0.49,-0.43,-0.14,0.80,0.00,0.04,0.00,0.00,-19.97,-17.09,25.51,-17.14,77118.00,-4227.00,2073442.00,2785843.00,0.43,-0.46,0.86,0.41,0.57,0.77,1,1
994,50.528,0.13,0.00,0.03,-0.00,-0.00,0.00,-0.00,-1.25,-1.25,-0.37,1.16,-0.26,0.59,-0.04,0.00,0.00,0.00,-19.99,-17.03,25.49,-17.11,77116.00,-4227.00,2073442.00,2785843.00,0.41,-0.46,0.88,0.41,0.57,0.77,1,1
995,50.576,0.15,0.03,-0.04,0.01,0.00,0.00,-0.00,-1.25,-1.25,1.14,-1.05,0.06,0.65,-0.02,-0.06,0.00,0.00,-19.93,-17.08,25.50,-17.08,77115.00,-4230.00,2073442.00,2785843.00,0.43,-0.47,0.86,0.41,0.57,0.76,1,1
996,50.63,0.15,0.01,-0.00,-0.01,-0.00,0.00,0.00,-1.25,-1.25,1.68,-1.29,-0.51,0.57,0.00,-0.04,0.00,0.00,-19.84,-17.15,25.47,-17.05,77115.00,-4232.00,2073442.00,2785843.00,0.42,-0.46,0.87,0.41,0.57,0.77,1,1
997,50.679,0.13,-0.02,0.03,0.01,0.00,0.00,0.00,-1.25,-1.25,0.40,0.40,-0.03,0.59,0.00,-0.02,0.00,0.00,-19.82,-17.13,25.47,-17.02,77115.00,-4233.00,2073442.00,2785843.00,0.42,-0.45,0.87,0.41,0.57,0.77,1,1
998,50.728,0.16,-0.02,-0.02,0.00,0.00,0.00,0.00,-1.25,-1.25,-0.52,-0.47,0.05,0.68,0.00,0.00,0.00,0.00,-19.85,-17.15,25.47,-16.98,77115.00,-4233.00,2073442.00,2785843.00,0.42,-0.46,0.87,0.40,0.57,0.77,0,1
999,50.778,0.18,0.01,0.02,0.01,-0.02,0.00,0.00,-1.25,-1.25,-0.07,0.62,0.43,-0.13,0.00,0.00,0.00,0.00,-19.85,-17.12,25.49,-16.99,77115.00,-4233.00,2073442.00,2785843.00,0.42,-0.46,0.87,0.41,0.57,0.76,0,1
1000,50.831,0.15,0.01,-0.04,-0.01,0.00,0.00,0.00,-1.25,-1.25,0.25,-1.24,0.08,0.09,0.00,0.00,0.00,0.00,-19.84,-17.18,25.50,-16.99,77115.00,-4233.00,2073442.00,2785843.00,0.42,-0.45,0.88,0.40,0.57,0.77,0,1
1001,50.88,0.14,-0.02,0.00,-0.00,-0.01,0.00,0.00,-1.25,-1.25,-0.75,-1.02,-0.16,-0.64,0.00,0.00,0.00,0.00,-19.88,-17.23,25.49,-17.02,77115.00,-4233.00,2073442.00,2785843.00,0.42,-0.46,0.88,0.41,0.56,0.77,0,1
1002,50.929,0.15,-0.02,-0.05,-0.00,0.02,0.00,0.00,-1.25,-1.25,-1.89,-3.83,-0.18,0.25,0.00,0.00,0.00,0.00,-19.97,-17.43,25.48,-17.01,77115.00,-4233.00,2073442.00,2785843.00,0.43,-0.46,0.88,0.41,0.57,0.77,0,1
1003,50.982,0.13,0.01,0.05,0.00,-0.01,0.00,0.00,-1.25,-1.25,-1.62,-1.37,0.01,-0.30,0.00,0.00,0.00,0.00,-20.06,-17.50,25.48,-17.02,77115.00,-4233.00,2073442.00,2785843.00,0.43,-0.46,0.87,0.41,0.57,0.77,0,1
1004,51.031,0.14,0.01,0.01,0.00,0.00,0.00,0.00,-1.25,-1.25,-1.08,-0.80,0.11,-0.29,0.00,0.00,0.00,0.00,-20.11,-17.54,25.49,-17.04,77115.00,-4233.00,2073442.00,2785843.00,0.43,-0.46,0.87,0.41,0.57,0.77,0,1
1005,51.081,0.16,0.01,0.00,0.01,0.04,0.00,0.00,-1.25,-1.25,-0.72,-0.67,0.81,1.60,0.00,0.00,0.00,0.00,-20.15,-17.57,25.53,-16.96,77115.00,-4233.00,2073442.00,2785843.00,0.43,-0.46,0.87,0.42,0.56,0.77,0,1
1006,51.13,0.15,0.02,0.02,-0.01,-0.02,0.00,0.00,-1.25,-1.25,0.12,0.23,0.27,0.74,0.00,0.00,0.00,0.00,-20.14,-17.56,25.54,-16.92,77115.00,-4233.00,2073442.00,2785843.00,0.43,-0.46,0.87,0.40,0.57,0.77,0,1
1007,51.179,0.15,0.00,-0.02,0.00,-0.01,0.00,0.00,-1.25,-1.25,0.21,-0.73,0.30,0.19,0.00,0.00,0.00,0.00,-20.13,-17.60,25.56,-16.91,77115.00,-4233.00,2073442.00,2785843.00,0.43,-0.46,0.87,0.41,0.57,0.76,0,1
1008,51.233,0.12,-0.00,-0.00,-0.00,0.02,0.00,0.00,-1.25,-1.25,0.19,-0.75,0.13,1.29,0.00,0.00,0.00,0.00,-20.12,-17.64,25.56,-16.84,77115.00,-4233.00,2073442.00,2785843.00,0.43,-0.45,0.87,0.39,0.57,0.77,0,1
1009,51.282,0.16,0.01,-0.00,0.00,0.02,0.00,0.00,-1.25,-1.25,0.83,-0.93,0.28,2.22,-1.54,0.02,0.00,0.00,-20.08,-17.68,25.58,-16.73,77038.00,-4232.00,2073442.00,2785843.00,0.43,-0.46,0.88,0.41,0.57,0.77,1,1
1010,51.33,0.13,0.02,0.02,0.03,0.10,-0.01,0.00,-1.25,-1.25,1.80,-0.16,1.87,7.37,-5.12,0.06,0.00,0.00,-19.99,-17.69,25.67,-16.36,76782.00,-4229.00,2073442.00,2785843.00,0.42,-0.46,0.87,0.38,0.57,0.78,1,1
1011,51.379,0.18,-0.01,-0.06,0.04,0.02,-0.01,0.00,-1.25,-1.25,1.53,-2.99,3.97,8.31,-11.71,0.63,0.00,0.00,-19.91,-17.84,25.86,-15.96,76208.00,-4198.00,2073442.00,2785843.00,0.38,-0.47,0.84,0.64,0.72,0.47,1,1
1012,51.433,0.13,-0.01,-0.07,-0.02,-0.28,-0.01,0.00,-1.25,-1.25,0.91,-6.71,2.93,-6.14,-15.59,0.80,0.00,0.00,-19.87,-18.18,26.01,-16.27,75413.00,-4157.00,2073442.00,2785843.00,0.41,-0.48,0.84,0.27,0.58,0.84,1,1
1013,51.486,0.12,-0.05,0.00,-0.04,-0.11,0.00,0.00,-1.25,-1.25,-1.49,-6.69,0.76,-11.92,-15.29,1.00,0.00,0.00,-19.94,-18.53,26.05,-16.89,74618.00,-4105.00,2073442.00,2785843.00,0.47,-0.43,0.87,0.45,0.59,0.75,1,1
1014,51.535,0.13,-0.10,0.05,-0.03,0.10,0.01,-0.00,-1.25,-1.25,-6.92,-4.11,-0.97,-6.67,-7.50,0.44,0.00,0.00,-20.30,-18.74,26.00,-17.24,74228.00,-4082.00,2073442.00,2785843.00,0.47,-0.47,0.85,0.39,0.61,0.74,1,1
1015,51.589,0.16,-0.06,0.10,0.01,0.10,-0.00,-0.00,-1.25,-1.25,-9.83,1.11,-0.25,-1.69,-7.67,0.22,0.00,0.00,-20.81,-18.69,25.99,-17.32,73837.00,-4071.00,2073442.00,2785843.00,0.46,-0.43,0.86,0.46,0.58,0.76,1,1
1016,51.638,0.12,-0.41,-0.10,-0.04,-0.00,-0.02,-0.00,-1.25,-1.25,-30.11,-3.85,-2.28,-1.71,-16.30,-0.26,0.00,0.00,-22.31,-18.88,25.88,-17.41,73022.00,-4084.00,2073442.00,2785843.00,0.46,-0.45,0.86,0.42,0.53,0.78,1,1
1017,51.69,0.15,0.23,-0.39,0.04,0.09,-0.01,0.00,-1.25,-1.25,-17.70,-24.31,-0.09,2.84,-21.28,1.79,0.00,0.00,-23.25,-20.17,25.87,-17.26,71894.00,-3989.00,2073442.00,2785843.00,0.45,-0.14,0.98,0.40,0.59,0.67,1,1
1018,51.74,0.18,0.39,0.30,-0.03,-0.04,0.02,-0.00,-1.25,-1.25,2.42,-8.94,-1.61,0.89,-9.42,0.02,0.00,0.00,-23.12,-20.63,25.79,-17.21,71404.00,-3988.00,2073442.00,2785843.00,0.43,-0.47,0.87,0.40,0.54,0.84,1,1
1019,51.793,0.15,-0.06,0.15,0.04,-0.03,0.01,0.00,-1.25,-1.25,-0.65,-1.33,0.45,-0.78,-3.39,0.16,0.00,0.00,-23.16,-20.70,25.81,-17.25,71231.00,-3980.00,2073442.00,2785843.00,0.47,-0.47,0.83,0.41,0.55,0.84,1,1
1020,51.846,0.12,-0.01,-0.01,-0.03,-0.05,0.01,-0.00,-1.25,-1.25,-1.21,-1.99,-1.13,-3.38,-0.30,0.10,0.00,0.00,-23.22,-20.80,25.75,-17.42,71216.00,-3975.00,2073442.00,2785843.00,0.49,-0.47,0.83,0.45,0.54,0.80,1,1
1021,51.896,0.15,-0.01,-0.06,0.01,0.00,-0.00,-0.00,-1.25,-1.25,-1.97,-5.16,-0.66,-3.27,-0.33,-0.02,0.00,0.00,-23.32,-21.07,25.72,-17.59,71199.00,-3976.00,2073442.00,2785843.00,0.47,-0.48,0.83,0.44,0.55,0.78,1,1
1022,51.949,0.16,0.05,-0.10,-0.04,-0.05,-0.00,0.00,-1.25,-1.25,0.42,-10.49,-2.49,-6.01,-1.55,0.16,0.00,0.00,-23.30,-21.60,25.59,-17.90,71120.00,-3968.00,2073442.00,2785843.00,0.51,-0.39,0.88,0.45,0.62,0.75,1,1
1023,51.998,0.16,0.06,0.19,-0.22,-0.24,-0.04,0.00,-1.25,-1.25,3.31,-0.75,-14.01,-18.59,-19.85,1.31,0.00,0.00,-23.13,-21.64,24.86,-18.86,70088.00,-3900.00,2073442.00,2785843.00,0.52,-0.47,0.80,0.44,0.60,0.73,1,1
1024,52.051,0.16,0.30,-0.19,-0.04,-0.22,-0.09,0.00,-1.25,-1.25,18.84,-10.52,-15.99,-30.09,-67.73,3.29,0.00,0.00,-22.15,-22.19,24.03,-20.43,66566.00,-3729.00,2073442.00,2785843.00,0.43,-0.54,0.80,0.41,0.57,0.78,1,1
1025,52.104,0.15,0.16,0.17,-0.23,-0.19,-0.13,-0.00,-1.25,-1.25,27.24,-1.57,-27.84,-40.22,-137.63,2.98,0.00,0.00,-20.73,-22.27,22.59,-22.52,59409.00,-3574.00,2073442.00,2785843.00,0.46,-0.50,0.84,0.44,0.59,0.72,1,1
1026,52.158,0.15,-0.03,0.06,0.28,-0.26,-0.03,0.00,-1.25,-1.25,25.53,1.44,-13.17,-53.84,-154.72,3.45,0.00,0.00,-19.38,-22.19,21.89,-25.37,51209.00,-3391.00,2073442.00,2785843.00,0.53,-0.44,0.80,0.62,0.52,0.66,1,1
1027,52.207,0.14,-0.33,0.06,-0.21,0.05,0.05,-0.00,-1.25,-1.25,8.30,4.71,-23.88,-51.34,-128.50,3.10,0.00,0.00,-18.95,-21.95,20.65,-28.04,44527.00,-3230.00,2073442.00,2785843.00,0.48,-0.39,0.83,0.61,0.47,0.77,1,1
1028,52.26,0.15,0.11,0.35,-0.02,0.16,0.14,-0.01,-1.25,-1.25,14.16,23.10,-24.79,-42.80,-54.33,-0.60,0.00,0.00,-18.21,-20.75,19.36,-30.27,41702.00,-3261.00,2073442.00,2785843.00,0.53,-0.41,0.81,0.57,0.53,0.75,1,1
1029,52.314,0.14,0.02,0.05,-0.18,-0.07,0.09,0.00,-1.25,-1.25,15.18,25.67,-34.21,-46.18,-4.96,0.10,0.00,0.00,-17.42,-19.41,17.58,-32.67,41444.00,-3256.00,2073442.00,2785843.00,0.45,-0.38,0.87,0.68,0.36,0.71,1,1
1030,52.363,0.16,0.01,-0.21,-0.37,0.39,0.01,-0.00,-1.25,-1.25,15.50,15.10,-53.05,-26.51,0.27,-0.24,0.00,0.00,-16.63,-18.64,14.87,-34.02,41458.00,-3268.00,2073442.00,2785843.00,0.42,-0.42,0.89,0.73,0.47,0.74,1,1
1031,52.416,0.15,0.01,-0.19,-0.02,-0.03,-0.00,0.00,-1.25,-1.25,15.98,5.19,-54.05,-28.27,0.25,-0.10,0.00,0.00,-15.82,-18.38,12.12,-35.46,41471.00,-3273.00,2073442.00,2785843.00,0.42,-0.39,0.91,0.61,0.38,0.63,1,1
1032,52.469,0.16,-0.23,-0.12,-0.01,-0.34,0.00,-0.00,-1.25,-1.25,3.71,-0.97,-54.76,-46.17,0.42,-0.25,0.00,0.00,-15.62,-18.43,9.21,-37.91,41493.00,-3286.00,2073442.00,2785843.00,0.42,-0.38,0.91,0.75,0.33,0.80,1,1
1033,52.518,0.18,0.19,-0.00,0.05,-0.12,-0.00,0.00,-1.25,-1.25,13.57,-1.02,-52.30,-52.36,0.19,-0.06,0.00,0.00,-14.91,-18.48,6.49,-40.63,41503.00,-3289.00,2073442.00,2785843.00,0.41,-0.40,0.92,0.79,0.27,0.71,1,1
1034,52.571,0.16,-0.26,0.09,0.21,0.24,-0.00,-0.00,-1.25,-1.25,0.41,3.66,-41.83,-39.98,0.18,-0.67,0.00,0.00,-14.89,-18.30,4.36,-42.67,41512.00,-3323.00,2073442.00,2785843.00,0.43,-0.38,0.93,0.76,0.24,0.68,1,1
1035,52.621,0.12,0.01,-0.09,-0.27,0.27,-0.00,0.00,-1.25,-1.25,0.94,-0.89,-55.84,-26.24,0.08,0.18,638.12,638.12,-14.84,-18.34,1.51,-44.01,41516.00,-3314.00,2105986.00,2818387.00,0.42,-0.37,0.92,0.74,0.20,0.64,1,0
1036,52.674,0.16,0.04,0.08,0.44,-0.04,-0.00,-0.00,-1.25,-1.25,2.93,3.18,-33.56,-28.21,0.00,0.00,0.00,0.00,-14.69,-18.18,-0.20,-45.45,41516.00,-3314.00,2105986.00,2818387.00,0.42,-0.39,0.92,0.85,0.19,0.61,0,1
1037,52.727,0.18,-0.14,-0.03,0.34,0.33,-0.00,-0.00,-1.25,-1.25,-4.47,1.70,-15.82,-10.81,4.21,0.35,-32.71,0.00,-14.93,-18.09,-1.02,-46.01,41735.00,-3296.00,2104285.00,2818387.00,0.42,-0.39,0.92,0.83,0.17,0.62,1,1
1038,52.777,0.15,0.10,-0.03,0.27,0.07,0.03,0.00,0.06,-1.25,0.63,0.36,-1.65,-7.14,21.40,0.62,0.00,46.13,-14.89,-18.07,-1.11,-46.38,42848.00,-3264.00,2104285.00,2820786.00,0.43,-0.37,0.94,0.82,0.12,0.65,1,1
1039,52.825,0.14,0.02,0.10,0.17,0.10,0.00,-0.00,0.06,1.21,1.50,5.28,6.92,-2.35,22.84,0.06,650.88,650.88,-14.82,-17.81,-0.76,-46.50,43990.00,-3261.00,2136829.00,2853330.00,0.43,-0.39,0.90,0.82,0.14,0.63,1,0
1040,52.878,0.19,-0.02,0.06,0.17,0.07,-0.01,-0.00,-1.22,-1.30,0.31,8.16,15.39,0.95,16.10,-0.20,41.10,0.00,-14.80,-17.40,0.01,-46.45,44795.00,-3271.00,2138884.00,2853330.00,0.43,-0.38,0.91,0.82,0.14,0.62,1,1
1041,52.928,0.19,0.02,0.12,-0.07,-0.00,-0.02,0.00,-0.08,-1.30,1.11,14.04,11.58,0.94,5.84,0.10,0.00,0.00,-14.75,-16.68,0.60,-46.41,45093.00,-3266.00,2138884.00,2853330.00,0.41,-0.38,0.92,0.81,0.16,0.63,1,1
1042,52.977,0.13,0.05,0.01,-0.10,-0.04,-0.01,-0.00,-0.08,-1.30,3.47,14.68,6.59,-1.25,0.86,0.04,0.00,0.00,-14.57,-15.93,0.94,-46.47,45137.00,-3264.00,2138884.00,2853330.00,0.38,-0.38,0.93,0.81,0.19,0.62,1,1
1043,53.026,0.14,0.01,0.03,-0.09,0.03,0.00,-0.00,-0.08,-1.30,4.12,16.13,2.00,0.24,0.92,0.00,0.00,0.00,-14.36,-15.13,1.04,-46.46,45183.00,-3264.00,2138884.00,2853330.00,0.37,-0.36,0.94,0.81,0.19,0.63,1,1
1044,53.08,0.13,-0.01,-0.07,-0.05,-0.02,0.00,-0.00,-0.08,-1.30,3.67,12.65,-0.67,-0.67,2.41,0.08,0.00,0.00,-14.18,-14.51,1.00,-46.49,45301.00,-3260.00,2138884.00,2853330.00,0.35,-0.37,0.94,0.81,0.17,0.63,1,1
1045,53.129,0.12,-0.06,-0.01,0.03,0.01,0.00,-0.00,-0.08,-1.30,0.47,12.17,0.77,-0.19,4.02,-0.25,0.00,0.00,-14.16,-13.89,1.04,-46.50,45506.00,-3273.00,2138884.00,2853330.00,0.35,-0.37,0.96,0.81,0.19,0.64,1,1
1046,53.178,0.16,-0.04,-0.07,0.04,0.01,0.01,0.00,-0.08,-1.30,-1.65,8.74,2.95,0.40,7.08,-0.14,0.00,0.00,-14.24,-13.45,1.19,-46.48,45860.00,-3280.00,2138884.00,2853330.00,0.33,-0.38,0.95,0.81,0.17,0.63,1,1
1047,53.231,0.13,-0.01,0.04,0.03,-0.02,0.01,-0.00,-0.08,-1.30,-1.92,10.63,4.54,-0.48,9.82,-0.18,0.00,0.00,-14.34,-12.92,1.42,-46.50,46351.00,-3289.00,2138884.00,2853330.00,0.35,-0.37,0.96,0.81,0.17,0.60,1,1
