,Time,Force,L_pitchAcc,L_yawAcc,R_pitchAcc,R_yawAcc,L_surgeAcc,L_rollAcc,R_surgeAcc,R_rollAcc,L_pitchVel,L_yawVel,R_pitchVel,R_yawVel,L_surgeVel,L_rollVel,R_surgeVel,R_rollVel,L_pitch,L_yaw,R_pitch,R_yaw,L_surge,L_roll,R_surge,R_roll,R_x,R_y,R_z,L_x,L_y,L_z,L_motion,R_motion
1017,51.042,0.11,-0.00,0.02,0.03,-0.01,0.00,-0.00,-1.28,0.00,0.09,1.53,0.74,-0.68,0.02,-0.14,0.00,0.00,-19.04,-19.86,24.56,-17.24,-53503.00,17.00,652928.00,781275.00,0.47,-0.47,0.84,0.43,0.55,0.79,1,0
1018,51.091,0.12,0.03,0.04,-0.00,-0.00,0.00,0.00,-1.28,0.00,1.38,3.48,0.53,-0.90,0.04,-0.02,0.00,0.00,-18.98,-19.69,24.59,-17.29,-53501.00,16.00,652928.00,781275.00,0.46,-0.47,0.84,0.43,0.55,0.77,1,0
1019,51.141,0.11,0.00,0.06,0.00,-0.01,-0.00,-0.00,-1.28,0.00,1.47,6.16,0.66,-1.23,-0.02,-0.02,0.00,0.00,-18.91,-19.40,24.62,-17.35,-53502.00,15.00,652928.00,781275.00,0.46,-0.47,0.84,0.43,0.55,0.78,1,0
1020,51.194,0.12,-0.04,-0.11,-0.01,0.02,0.00,-0.00,-1.28,0.00,-0.51,0.91,0.11,-0.25,-0.02,-0.04,0.00,0.00,-18.93,-19.35,24.63,-17.36,-53503.00,13.00,652928.00,781275.00,0.45,-0.48,0.84,0.42,0.56,0.78,1,0
1021,51.243,0.11,0.01,-0.00,-0.00,-0.00,0.00,0.00,-1.28,0.00,-0.06,0.74,-0.13,-0.33,0.00,0.00,0.00,0.00,-18.94,-19.31,24.62,-17.38,-53503.00,13.00,652928.00,781275.00,0.46,-0.47,0.85,0.43,0.54,0.78,0,0
1022,51.292,0.11,-0.01,0.01,-0.00,0.01,0.00,0.00,-1.28,0.00,-0.61,1.29,-0.17,0.30,0.00,0.00,0.00,0.00,-18.97,-19.25,24.61,-17.36,-53503.00,13.00,652928.00,781275.00,0.45,-0.46,0.85,0.42,0.55,0.77,0,0
1023,51.341,0.11,0.01,-0.03,0.00,0.00,0.00,0.00,-1.28,0.00,-0.12,-0.19,-0.06,0.38,0.00,0.00,678.00,678.00,-18.97,-19.26,24.61,-17.34,-53503.00,13.00,685472.00,813819.00,0.46,-0.47,0.84,0.43,0.55,0.78,0,0
1024,51.39,0.12,-0.01,0.00,-0.01,0.00,0.00,0.00,-0.05,-0.05,-0.58,-0.12,-0.37,0.42,0.00,0.00,650.88,650.88,-19.00,-19.27,24.59,-17.32,-53503.00,13.00,718016.00,846363.00,0.47,-0.48,0.83,0.43,0.55,0.78,0,0
1025,51.44,0.11,0.00,-0.00,0.00,-0.01,0.00,0.00,0.00,0.00,-0.36,-0.21,-0.34,0.12,0.00,0.00,650.88,650.88,-19.02,-19.28,24.57,-17.32,-53503.00,13.00,750560.00,878907.00,0.45,-0.48,0.84,0.42,0.56,0.78,0,0
1026,51.493,0.12,-0.01,-0.06,-0.00,0.01,0.00,0.00,0.00,0.00,-1.04,-3.17,-0.50,0.72,0.00,0.00,650.88,650.88,-19.07,-19.43,24.55,-17.28,-53503.00,13.00,783104.00,911451.00,0.45,-0.47,0.85,0.42,0.55,0.77,0,0
1027,51.542,0.10,-0.06,0.11,0.00,-0.01,0.00,0.00,-1.28,-1.28,-4.03,2.30,-0.39,0.30,0.29,-0.02,0.00,0.00,-19.28,-19.32,24.53,-17.26,-53488.00,12.00,783104.00,911451.00,0.46,-0.47,0.84,0.43,0.55,0.79,1,0
1028,51.591,0.11,0.11,-0.09,-0.02,-0.00,0.00,-0.00,-1.28,-1.28,1.15,-2.17,-1.54,0.23,0.65,-0.10,0.00,0.00,-19.22,-19.42,24.45,-17.25,-53456.00,7.00,783104.00,911451.00,0.45,-0.48,0.85,0.41,0.54,0.78,1,0
1029,51.641,0.12,-0.05,0.09,0.02,-0.01,-0.00,0.00,-1.28,-1.28,-1.32,2.42,-0.75,-0.40,0.00,-0.08,0.00,0.00,-19.29,-19.30,24.41,-17.27,-53456.00,3.00,783104.00,911451.00,0.46,-0.47,0.84,0.43,0.55,0.78,1,0
1030,51.69,0.10,-0.00,0.05,-0.01,0.01,-0.00,0.00,-1.28,-1.28,-1.40,4.69,-1.15,-0.12,0.04,0.22,0.00,0.00,-19.35,-19.07,24.36,-17.28,-53454.00,14.00,783104.00,911451.00,0.46,-0.48,0.85,0.42,0.54,0.77,1,0
1031,51.738,0.11,0.01,-0.07,0.02,-0.00,0.00,-0.00,-1.28,-1.28,-0.68,1.40,-0.10,-0.28,0.38,0.10,0.00,0.00,-19.39,-19.00,24.35,-17.29,-53435.00,19.00,783104.00,911451.00,0.45,-0.47,0.84,0.42,0.54,0.78,1,0
1032,51.791,0.12,0.02,-0.02,-0.00,-0.00,-0.00,-0.00,-1.28,-1.28,0.25,0.66,-0.26,-0.46,0.02,0.00,0.00,0.00,-19.38,-18.97,24.34,-17.31,-53434.00,19.00,783104.00,911451.00,0.44,-0.48,0.85,0.42,0.55,0.78,1,0
1033,51.841,0.13,0.03,-0.04,-0.00,0.02,-0.00,-0.00,-1.28,-1.28,1.89,-1.19,-0.41,0.32,0.02,-0.22,0.00,0.00,-19.28,-19.03,24.32,-17.30,-53433.00,8.00,783104.00,911451.00,0.46,-0.48,0.84,0.42,0.55,0.78,1,0
1034,51.89,0.12,-0.04,-0.00,0.00,-0.00,0.00,-0.00,-1.28,-1.28,0.14,-1.34,-0.30,0.31,0.08,-0.24,0.00,0.00,-19.27,-19.10,24.31,-17.28,-53429.00,-4.00,783104.00,911451.00,0.44,-0.47,0.85,0.42,0.55,0.79,1,0
1035,51.939,0.13,-0.03,-0.08,0.02,-0.02,0.00,0.00,-1.28,-1.28,-1.47,-5.31,0.45,-0.64,0.24,-0.04,0.00,-0.04,-19.34,-19.36,24.33,-17.31,-53417.00,-6.00,783104.00,911449.00,0.44,-0.48,0.84,0.42,0.54,0.77,1,1
1036,51.989,0.12,0.07,-0.01,-0.01,-0.02,-0.00,0.00,-1.28,0.00,2.25,-6.04,0.16,-1.50,0.06,0.14,0.02,0.02,-19.23,-19.66,24.34,-17.39,-53414.00,1.00,783105.00,911450.00,0.46,-0.47,0.84,0.42,0.54,0.78,1,1
1037,52.038,0.13,-0.05,-0.02,0.01,0.03,0.00,-0.00,-0.00,-0.00,-0.27,-7.25,0.89,-0.22,0.29,0.10,0.00,0.00,-19.25,-20.01,24.38,-17.40,-53400.00,6.00,783105.00,911450.00,0.45,-0.48,0.85,0.43,0.55,0.77,1,1
1038,52.087,0.16,0.03,0.10,-0.02,0.01,0.01,0.00,-0.00,-0.00,1.24,-2.16,0.11,0.30,3.60,0.22,-0.02,0.04,-19.18,-20.12,24.38,-17.39,-53220.00,17.00,783104.00,911452.00,0.47,-0.47,0.84,0.42,0.55,0.78,1,1
1039,52.135,0.12,-0.04,-0.05,0.01,-0.00,0.01,-0.00,0.00,-0.00,-0.54,-4.80,0.45,0.24,6.16,-0.20,0.00,0.00,-19.21,-20.36,24.41,-17.37,-52918.00,7.00,783104.00,911452.00,0.46,-0.47,0.84,0.42,0.54,0.78,1,1
1040,52.185,0.13,0.03,0.06,-0.01,-0.00,0.01,-0.00,0.00,-0.00,0.87,-1.92,0.11,0.17,12.86,-0.70,0.00,-0.06,-19.17,-20.45,24.41,-17.36,-52275.00,-28.00,783104.00,911449.00,0.48,-0.46,0.83,0.43,0.54,0.78,1,1
1041,52.234,0.09,-0.04,0.08,0.02,-0.00,0.01,0.00,0.00,0.00,-0.90,1.80,0.93,0.09,15.84,-0.37,0.00,0.00,-19.21,-20.37,24.46,-17.36,-51499.00,-46.00,783104.00,911449.00,0.47,-0.47,0.84,0.42,0.54,0.78,1,1
1042,52.287,0.12,0.01,-0.03,-0.01,0.01,0.00,-0.00,0.00,0.00,-0.28,0.42,0.47,0.39,16.29,-0.57,0.00,0.00,-19.22,-20.35,24.48,-17.34,-50701.00,-74.00,783104.00,911449.00,0.47,-0.46,0.84,0.43,0.55,0.79,1,0
1043,52.333,0.12,0.02,-0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.57,0.15,1.15,1.09,18.82,-0.43,0.00,0.00,-19.20,-20.34,24.54,-17.29,-49779.00,-95.00,783104.00,911449.00,0.47,-0.46,0.83,0.42,0.55,0.79,1,1
1044,52.386,0.11,-0.01,0.00,-0.01,-0.03,-0.01,-0.00,0.00,0.00,-0.16,0.34,0.59,-0.36,16.35,-0.45,664.16,664.16,-19.20,-20.32,24.57,-17.31,-48978.00,-117.00,815648.00,943993.00,0.49,-0.46,0.84,0.45,0.55,0.75,1,0
1045,52.435,0.14,0.01,-0.00,0.01,0.00,-0.01,-0.00,-1.30,-1.30,0.45,0.26,1.07,-0.14,11.02,-0.53,0.00,0.00,-19.18,-20.31,24.62,-17.31,-48416.00,-144.00,815648.00,943993.00,0.48,-0.46,0.83,0.42,0.55,0.77,1,1
1046,52.484,0.13,-0.01,0.01,-0.01,0.02,-0.02,0.00,-1.30,-1.30,0.06,0.69,0.63,0.79,2.88,0.04,0.00,0.00,-19.18,-20.27,24.65,-17.27,-48269.00,-142.00,815648.00,943993.00,0.47,-0.46,0.85,0.43,0.55,0.77,1,1
1047,52.537,0.10,0.00,-0.01,-0.01,-0.02,-0.00,-0.00,-1.30,-1.30,0.15,0.10,-0.02,-0.03,1.06,0.00,0.00,0.00,-19.17,-20.27,24.65,-17.27,-48217.00,-142.00,815648.00,943993.00,0.47,-0.47,0.83,0.42,0.55,0.77,1,0
1048,52.587,0.13,0.00,0.01,0.01,0.00,-0.00,-0.00,-1.30,-1.30,0.18,0.49,0.70,0.09,0.04,-0.04,0.00,0.00,-19.16,-20.24,24.69,-17.27,-48215.00,-144.00,815648.00,943993.00,0.48,-0.46,0.84,0.43,0.54,0.77,1,0
1049,52.636,0.11,-0.01,0.00,-0.00,-0.01,-0.00,0.00,-1.30,-1.30,-0.10,0.59,0.60,-0.50,0.00,-0.02,0.00,0.00,-19.17,-20.21,24.72,-17.29,-48215.00,-145.00,815648.00,943993.00,0.47,-0.47,0.84,0.42,0.55,0.78,1,0
1050,52.685,0.14,-0.00,-0.00,0.01,0.00,-0.00,0.00,-1.30,-1.30,-0.22,0.53,0.95,-0.27,0.22,0.04,0.00,0.00,-19.18,-20.19,24.76,-17.31,-48204.00,-143.00,815648.00,943993.00,0.48,-0.47,0.84,0.43,0.55,0.78,1,0
1051,52.734,0.14,0.01,0.02,-0.02,0.00,-0.00,0.00,-1.30,-1.30,0.49,1.31,-0.10,-0.25,0.20,0.12,0.00,0.00,-19.15,-20.12,24.76,-17.32,-48194.00,-137.00,815648.00,943993.00,0.47,-0.47,0.84,0.42,0.55,0.79,1,1
1052,52.787,0.13,-0.01,-0.01,-0.01,0.00,-0.00,-0.00,-1.30,-1.30,0.12,1.03,-0.35,-0.09,0.12,0.00,0.00,0.00,-19.15,-20.07,24.74,-17.32,-48188.00,-137.00,815648.00,943993.00,0.47,-0.47,0.83,0.42,0.55,0.78,1,1
1053,52.836,0.14,-0.01,-0.02,-0.00,-0.01,-0.00,-0.00,-1.30,-1.30,-0.32,-0.11,-0.43,-0.42,0.08,-0.08,0.00,0.00,-19.16,-20.08,24.72,-17.35,-48184.00,-141.00,815648.00,943993.00,0.47,-0.47,0.85,0.43,0.55,0.75,1,1
1054,52.886,0.11,0.02,0.00,0.02,0.01,-0.00,0.00,-1.30,-1.30,0.70,0.13,0.68,-0.06,-1.65,0.00,0.00,0.00,-19.13,-20.07,24.75,-17.35,-48268.00,-141.00,815648.00,943993.00,0.47,-0.46,0.84,0.42,0.55,0.78,1,1
1055,52.939,0.13,-0.02,0.06,0.01,-0.03,-0.02,0.00,-1.30,-1.30,-0.14,3.04,0.94,-1.61,-9.53,0.12,0.00,0.00,-19.13,-19.92,24.80,-17.43,-48735.00,-135.00,815648.00,943993.00,0.45,-0.47,0.79,0.42,0.55,0.81,1,1
1056,52.988,0.13,0.02,-0.03,0.02,0.05,-0.01,0.00,-1.30,-1.30,0.80,1.72,1.81,0.92,-13.54,0.48,0.00,0.00,-19.09,-19.83,24.89,-17.38,-49412.00,-111.00,815648.00,943993.00,0.46,-0.46,0.85,0.43,0.55,0.77,1,1
1057,53.037,0.13,0.00,-0.01,0.01,-0.01,-0.01,0.00,-1.30,-1.30,0.92,1.18,2.24,0.43,-16.51,0.88,0.00,0.00,-19.05,-19.77,25.01,-17.36,-50254.00,-66.00,815648.00,943993.00,0.47,-0.46,0.86,0.43,0.53,0.76,1,1
1058,53.086,0.11,-0.02,-0.04,-0.01,0.01,0.00,0.00,-1.30,-1.30,-0.20,-0.68,1.55,1.03,-15.29,1.02,0.00,0.00,-19.06,-19.81,25.08,-17.31,-51003.00,-16.00,815648.00,943993.00,0.48,-0.48,0.84,0.43,0.61,0.74,1,1
1059,53.135,0.12,0.03,-0.02,-0.08,-0.07,0.01,-0.00,-1.30,-1.30,1.09,-1.72,-2.51,-2.57,-10.08,0.50,0.00,0.00,-19.00,-19.89,24.96,-17.44,-51507.00,9.00,815648.00,943993.00,0.50,-0.38,0.82,0.51,0.63,0.82,1,1
1060,53.188,0.16,-0.03,0.05,0.02,0.01,0.01,-0.00,-1.30,-1.30,-0.34,0.86,-1.64,-1.86,-7.56,0.32,0.00,0.00,-19.02,-19.85,24.87,-17.53,-51885.00,25.00,815648.00,943993.00,0.42,-0.53,0.76,0.38,0.45,0.74,1,1
1061,53.238,0.14,0.01,-0.01,0.05,0.05,0.00,0.00,-1.30,-1.30,-0.05,0.40,0.62,0.50,-6.08,0.44,0.00,0.00,-19.02,-19.83,24.91,-17.50,-52189.00,47.00,815648.00,943993.00,0.45,-0.47,0.83,0.41,0.54,0.78,1,1
1062,53.287,0.14,0.01,-0.00,-0.03,0.00,0.01,-0.00,-1.30,-1.30,0.19,0.23,-0.77,0.64,-0.90,0.17,0.00,0.00,-19.01,-19.82,24.87,-17.47,-52232.00,55.00,815648.00,943993.00,0.47,-0.46,0.83,0.43,0.56,0.77,1,0
1063,53.336,0.11,-0.01,0.00,0.02,0.01,0.00,-0.00,-1.30,-1.30,-0.31,0.30,0.06,0.95,0.00,0.00,0.00,0.00,-19.03,-19.80,24.87,-17.43,-52232.00,55.00,815648.00,943993.00,0.47,-0.47,0.83,0.43,0.56,0.78,0,1
1064,53.385,0.11,-0.00,-0.00,-0.01,-0.02,0.00,-0.00,-1.30,-1.30,-0.41,0.17,-0.31,-0.05,0.00,0.02,0.00,0.00,-19.05,-19.80,24.86,-17.43,-52232.00,56.00,815648.00,943993.00,0.47,-0.47,0.84,0.42,0.55,0.77,1,1
1065,53.435,0.15,-0.00,0.01,0.01,0.01,0.00,-0.00,-1.30,-1.30,-0.42,0.62,0.14,0.55,0.00,0.00,0.00,0.00,-19.07,-19.77,24.86,-17.40,-52232.00,56.00,815648.00,943993.00,0.47,-0.46,0.84,0.42,0.55,0.78,0,1
1066,53.483,0.12,-0.02,0.00,-0.00,-0.01,0.00,-0.00,-1.30,-1.30,-1.28,0.68,0.06,0.08,0.06,0.06,0.00,0.00,-19.13,-19.73,24.87,-17.40,-52229.00,59.00,815648.00,943993.00,0.47,-0.47,0.84,0.42,0.55,0.78,1,1
1067,53.532,0.13,0.01,0.01,-0.00,-0.01,-0.00,-0.00,-1.30,-1.30,-0.66,0.99,-0.13,-0.58,0.04,0.02,0.00,0.00,-19.16,-19.68,24.86,-17.43,-52227.00,60.00,815648.00,943993.00,0.47,-0.47,0.84,0.42,0.56,0.77,1,1
1068,53.582,0.15,0.00,0.02,0.00,0.01,-0.00,-0.00,-1.30,-1.30,-0.55,1.82,-0.04,-0.32,0.00,0.02,0.00,0.00,-19.19,-19.59,24.86,-17.44,-52227.00,61.00,815648.00,943993.00,0.47,-0.46,0.85,0.43,0.56,0.77,1,0
1069,53.631,0.14,0.02,0.01,-0.03,0.01,-0.00,0.00,-1.30,-1.30,0.44,2.45,-1.37,-0.04,0.04,0.02,0.00,0.00,-19.17,-19.47,24.79,-17.44,-52225.00,62.00,815648.00,943993.00,0.44,-0.46,0.87,0.41,0.48,0.78,1,1
1070,53.68,0.12,-0.01,0.00,0.02,0.01,-0.00,-0.00,-1.30,-1.30,-0.28,2.67,-0.34,0.43,0.00,0.00,0.00,0.00,-19.18,-19.34,24.77,-17.42,-52225.00,62.00,815648.00,943993.00,0.46,-0.47,0.85,0.42,0.55,0.78,0,1
1071,53.729,0.16,0.02,0.01,-0.00,-0.01,-0.00,-0.00,-1.30,-1.30,0.68,3.21,-0.42,-0.25,0.00,-0.12,0.00,0.00,-19.15,-19.18,24.75,-17.43,-52225.00,56.00,815648.00,943993.00,0.45,-0.48,0.85,0.42,0.56,0.78,1,1
1072,53.783,0.13,0.01,-0.02,-0.02,-0.00,-0.00,-0.00,-1.30,-1.30,1.00,2.09,-1.43,-0.34,-0.02,-0.39,0.00,0.00,-19.10,-19.08,24.68,-17.45,-52226.00,37.00,815648.00,943993.00,0.38,-0.48,0.89,0.45,0.55,0.77,1,0
1073,53.831,0.15,0.01,-0.05,0.02,0.02,0.00,0.00,-1.30,-1.30,1.69,-0.70,-0.52,0.66,0.04,0.00,0.00,0.00,-19.01,-19.11,24.66,-17.42,-52224.00,37.00,815648.00,943993.00,0.44,-0.48,0.83,0.42,0.55,0.77,1,0
1074,53.881,0.13,-0.03,0.02,-0.00,-0.01,-0.00,0.00,-1.30,-1.30,0.25,0.47,-0.53,0.08,0.00,0.00,0.00,0.00,-19.00,-19.09,24.63,-17.41,-52224.00,37.00,815648.00,943993.00,0.46,-0.47,0.84,0.41,0.55,0.78,0,0
1075,53.93,0.16,-0.04,0.00,0.00,-0.01,-0.00,0.00,-1.30,-1.30,-1.94,0.54,-0.44,-0.55,0.00,0.00,0.00,0.00,-19.10,-19.06,24.61,-17.44,-52224.00,37.00,815648.00,943993.00,0.46,-0.47,0.84,0.43,0.55,0.78,0,1
1076,53.979,0.13,0.03,0.03,0.01,0.01,-0.00,0.00,-1.30,-1.30,-0.54,1.90,0.27,0.11,0.02,0.00,0.00,0.00,-19.13,-18.97,24.62,-17.43,-52223.00,37.00,815648.00,943993.00,0.45,-0.48,0.84,0.42,0.55,0.78,1,1
1077,54.028,0.14,0.01,-0.03,-0.00,-0.01,0.00,0.00,-1.30,-1.30,-0.13,0.30,0.18,-0.24,0.51,0.10,0.00,0.00,-19.13,-18.95,24.63,-17.45,-52198.00,42.00,815648.00,943993.00,0.45,-0.47,0.85,0.41,0.55,0.78,1,1
1078,54.078,0.12,-0.01,0.00,-0.01,-0.01,-0.00,-0.00,-1.30,-1.30,-0.59,0.50,-0.30,-0.72,0.08,0.06,0.00,0.00,-19.16,-18.93,24.62,-17.48,-52194.00,45.00,815648.00,943993.00,0.44,-0.47,0.85,0.42,0.55,0.78,1,0
1079,54.127,0.11,0.02,0.02,0.01,0.01,-0.00,-0.00,-1.30,-1.30,0.24,1.27,-0.01,-0.10,0.00,0.04,0.00,0.00,-19.15,-18.87,24.62,-17.49,-52194.00,47.00,815648.00,943993.00,0.45,-0.47,0.84,0.43,0.55,0.77,1,0
1080,54.176,0.12,-0.03,-0.02,-0.01,0.01,-0.00,-0.00,-1.30,-1.30,-1.33,0.52,-0.54,0.39,0.00,0.00,0.00,0.00,-19.21,-18.84,24.59,-17.47,-52194.00,47.00,815648.00,943993.00,0.45,-0.47,0.85,0.42,0.55,0.78,0,0
1081,54.228,0.13,0.02,-0.00,0.01,-0.02,-0.00,-0.00,-1.30,-1.30,-0.50,0.50,-0.08,-0.40,0.02,0.08,0.00,0.00,-19.24,-18.82,24.59,-17.49,-52193.00,51.00,815648.00,943993.00,0.45,-0.47,0.86,0.43,0.55,0.77,1,0
1082,54.278,0.14,0.02,0.06,-0.00,0.01,0.00,-0.00,-1.30,-1.30,0.71,3.31,-0.11,0.09,0.08,-0.26,0.00,0.00,-19.20,-18.65,24.58,-17.48,-52189.00,38.00,815648.00,943993.00,0.46,-0.47,0.85,0.42,0.55,0.78,1,0
1083,54.327,0.13,-0.01,-0.07,0.00,0.01,0.00,0.00,-1.30,-1.30,0.17,-0.34,0.04,0.38,0.10,-0.22,0.00,0.00,-19.20,-18.67,24.58,-17.46,-52184.00,27.00,815648.00,943993.00,0.44,-0.48,0.85,0.42,0.55,0.78,1,1
1084,54.376,0.14,-0.02,0.02,-0.01,0.00,0.00,-0.00,-1.30,-1.30,-0.77,0.87,-0.59,0.53,0.18,-0.57,-0.02,664.16,-19.23,-18.62,24.55,-17.44,-52175.00,-1.00,815647.00,976537.00,0.45,-0.47,0.85,0.42,0.55,0.78,1,0
1085,54.425,0.09,0.00,0.01,0.01,0.01,-0.00,0.00,0.00,-1.30,-0.71,1.63,0.13,1.18,0.02,-0.08,0.00,0.00,-19.27,-18.54,24.56,-17.38,-52174.00,-5.00,815647.00,976537.00,0.44,-0.47,0.85,0.43,0.55,0.77,1,1
1086,54.475,0.11,-0.02,0.03,-0.01,0.01,0.00,-0.00,0.00,-1.30,-1.76,2.84,-0.35,1.78,0.13,-0.10,0.00,0.00,-19.35,-18.40,24.54,-17.29,-52168.00,-10.00,815647.00,976537.00,0.44,-0.47,0.85,0.42,0.55,0.77,1,0
1087,54.524,0.13,-0.00,0.03,-0.01,-0.01,0.01,0.00,0.00,-1.30,-1.88,4.51,-0.83,1.24,2.90,0.16,650.88,650.88,-19.45,-18.18,24.50,-17.23,-52023.00,-2.00,848191.00,1009081.00,0.43,-0.48,0.85,0.42,0.55,0.78,1,0
1088,54.573,0.11,0.02,-0.04,0.02,-0.00,-0.00,0.00,-1.28,-1.28,-0.99,2.30,0.03,1.16,1.41,0.18,0.00,0.00,-19.50,-18.06,24.50,-17.17,-51951.00,7.00,848191.00,1009081.00,0.44,-0.47,0.85,0.42,0.55,0.78,1,1
1089,54.626,0.14,-0.01,0.01,-0.01,-0.02,-0.00,0.00,-1.28,-1.28,-1.30,2.71,-0.22,0.36,0.63,0.29,0.00,0.00,-19.56,-17.93,24.49,-17.15,-51920.00,21.00,848191.00,1009081.00,0.43,-0.47,0.85,0.42,0.55,0.78,1,0
1090,54.675,0.13,0.01,-0.04,0.00,-0.02,-0.00,-0.00,-1.28,-1.28,-0.67,0.96,0.01,-0.40,0.62,0.22,0.00,0.00,-19.60,-17.88,24.49,-17.17,-51889.00,32.00,848191.00,1009081.00,0.43,-0.48,0.85,0.42,0.55,0.78,1,1
1091,54.724,0.11,0.01,0.02,-0.01,0.02,-0.00,-0.00,-1.28,-1.28,-0.13,1.74,-0.30,0.44,0.16,0.06,664.16,664.16,-19.60,-17.80,24.48,-17.15,-51881.00,35.00,880735.00,1041625.00,0.43,-0.47,0.86,0.42,0.55,0.77,1,0
1092,54.778,0.10,-0.01,-0.03,-0.00,-0.00,0.00,0.00,-0.05,-0.05,-0.49,0.10,-0.30,0.21,0.20,0.10,638.12,638.12,-19.63,-17.79,24.46,-17.14,-51871.00,40.00,913279.00,1074169.00,0.43,-0.48,0.86,0.42,0.54,0.78,1,0
1093,54.827,0.10,0.00,0.04,-0.00,-0.00,0.00,-0.00,0.00,0.00,-0.31,2.04,-0.41,0.06,0.53,0.04,638.12,638.12,-19.64,-17.69,24.44,-17.14,-51844.00,42.00,945823.00,1106713.00,0.44,-0.48,0.86,0.42,0.55,0.78,1,0
1094,54.876,0.12,0.03,-0.06,0.01,0.01,0.00,0.00,0.00,0.00,1.01,-1.21,-0.09,0.62,0.53,0.04,638.12,638.12,-19.59,-17.75,24.44,-17.11,-51817.00,44.00,978367.00,1139257.00,0.43,-0.48,0.85,0.42,0.55,0.78,1,0
1095,54.925,0.10,0.02,-0.03,-0.00,-0.01,-0.00,-0.00,-1.30,-1.30,2.21,-2.69,-0.29,0.22,0.37,-0.33,0.00,0.00,-19.48,-17.88,24.42,-17.10,-51799.00,28.00,978367.00,1139257.00,0.43,-0.48,0.86,0.42,0.55,0.79,1,1
1096,54.978,0.13,-0.04,-0.02,-0.05,-0.02,0.01,-0.00,-1.30,-1.30,0.08,-3.59,-2.92,-0.80,5.76,-0.50,-0.02,650.88,-19.48,-18.06,24.28,-17.14,-51511.00,3.00,978366.00,1171801.00,0.44,-0.47,0.86,0.43,0.54,0.77,1,0
1097,55.028,0.16,-0.04,-0.03,0.06,0.05,0.00,0.00,0.00,-0.03,-1.73,-4.98,0.31,1.91,7.29,-0.24,-0.02,638.12,-19.57,-18.31,24.29,-17.04,-51139.00,-9.00,978365.00,1204345.00,0.42,-0.48,0.87,0.41,0.54,0.78,1,0
1098,55.077,0.11,0.01,0.04,-0.03,-0.05,-0.01,0.00,0.65,0.03,-1.11,-2.77,-1.38,-0.40,0.30,0.10,323.20,650.88,-19.62,-18.45,24.22,-17.06,-51124.00,-4.00,994525.00,1236889.00,0.44,-0.48,0.85,0.43,0.54,0.78,1,0
1099,55.13,0.16,0.02,-0.09,0.03,0.03,-0.00,-0.00,-0.62,-1.25,0.09,-7.25,-0.07,1.32,-0.02,-0.08,0.00,0.00,-19.62,-18.83,24.22,-16.99,-51125.00,-8.00,994525.00,1236889.00,0.45,-0.47,0.86,0.38,0.56,0.76,1,1
1100,55.179,0.13,-0.00,-0.15,-0.01,-0.20,-0.00,0.00,-0.62,-1.25,-0.07,-14.76,-0.72,-8.82,-0.02,0.02,0.00,0.00,-19.62,-19.57,24.18,-17.43,-51126.00,-7.00,994525.00,1236889.00,0.42,-0.46,0.85,0.48,0.68,0.64,1,0
1101,55.233,0.11,-0.01,0.13,0.00,-0.20,-0.00,0.00,-0.62,-1.25,-0.67,-8.25,-0.64,-18.90,-1.14,0.22,-1.61,0.06,-19.66,-19.99,24.15,-18.40,-51184.00,4.00,994443.00,1236892.00,0.46,-0.46,0.82,0.36,0.53,0.83,1,1
1102,55.281,0.11,0.01,0.04,0.02,0.26,-0.01,0.00,0.00,-0.00,-0.25,-6.09,0.51,-6.04,-5.06,0.56,0.74,0.00,-19.67,-20.29,24.18,-18.70,-51437.00,32.00,994480.00,1236892.00,0.51,-0.44,0.85,0.46,0.56,0.79,1,1
1103,55.33,0.15,-0.03,0.12,-0.02,-0.02,0.00,-0.00,0.01,-0.00,-2.00,-0.19,-0.37,-7.08,-4.10,0.08,4.88,0.06,-19.77,-20.30,24.16,-19.05,-51642.00,36.00,994724.00,1236895.00,0.47,-0.48,0.83,0.42,0.53,0.78,1,1
1104,55.38,0.11,-0.09,-0.16,-0.02,-0.05,0.00,0.00,0.01,-0.00,-6.35,-8.00,-1.57,-9.60,-2.72,0.40,7.56,-0.02,-20.09,-20.70,24.08,-19.53,-51778.00,56.00,995102.00,1236894.00,0.50,-0.48,0.83,0.46,0.55,0.77,1,1
1105,55.433,0.12,-0.11,0.20,-0.00,0.01,0.00,-0.00,0.01,-0.00,-12.01,2.32,-1.75,-9.30,-1.18,0.31,10.88,-0.47,-20.70,-20.58,23.99,-20.01,-51838.00,72.00,995657.00,1236870.00,0.44,-0.79,0.86,0.30,0.63,0.86,1,1
1106,55.482,0.11,0.13,-0.15,0.17,-0.02,0.00,-0.00,0.01,0.00,-5.18,-5.54,6.83,-10.08,-1.16,0.00,13.96,-0.29,-20.96,-20.86,24.34,-20.52,-51897.00,72.00,996369.00,1236855.00,0.43,-0.47,0.84,0.45,0.56,0.75,1,1
1107,55.532,0.11,0.11,-0.03,0.04,0.02,0.00,-0.00,0.00,0.00,0.31,-7.25,8.59,-8.96,-0.72,0.06,14.52,-0.20,-20.95,-21.23,24.77,-20.97,-51933.00,75.00,997095.00,1236845.00,0.51,-0.45,0.80,0.40,0.54,0.77,1,1
