,Ref_task1_Time,User_task1_Time,Ref_task1_Force,User_task1_Force,Ref_task1_L_pitchAcc,User_task1_L_pitchAcc,Ref_task1_L_yawAcc,User_task1_L_yawAcc,Ref_task1_L_surgeAcc,User_task1_L_surgeAcc,Ref_task1_L_rollAcc,User_task1_L_rollAcc,Ref_task1_L_pitchVel,User_task1_L_pitchVel,Ref_task1_L_yawVel,User_task1_L_yawVel,Ref_task1_L_surgeVel,User_task1_L_surgeVel,Ref_task1_L_rollVel,User_task1_L_rollVel,Ref_task1_L_pitch,User_task1_L_pitch,Ref_task1_L_yaw,User_task1_L_yaw,Ref_task1_L_surge,User_task1_L_surge,Ref_task1_L_roll,User_task1_L_roll,Ref_task1_L_x,User_task1_L_x,Ref_task1_L_y,User_task1_L_y,Ref_task1_L_z,User_task1_L_z,Ref_task1_L_motion,User_task1_L_motion,Ref_task1_R_pitchAcc,User_task1_R_pitchAcc,Ref_task1_R_yawAcc,User_task1_R_yawAcc,Ref_task1_R_surgeAcc,User_task1_R_surgeAcc,Ref_task1_R_rollAcc,User_task1_R_rollAcc,Ref_task1_R_pitchVel,User_task1_R_pitchVel,Ref_task1_R_yawVel,User_task1_R_yawVel,Ref_task1_R_surgeVel,User_task1_R_surgeVel,Ref_task1_R_rollVel,User_task1_R_rollVel
702,,,[0.],[0.],,,,,,,,,[-0.],[-0.05],[-0.],[0.],[0.03],[0.02],[0.01],[0.01],[-0.24],[-0.64],,,[1.],[0.17],[4.02],[1.1],[-0.06],[3.],[-0.1],[-0.05],,,[0.02],[0.05],[-9.63],[-8.67],[-28.34],[-28.48],[16.13],[18.79],,,,,,,[-9878.],[-22656.],[-1013.],[-766.]
703,,,[0.],[0.],,,,,,,,,[-0.],[-0.02],[-0.],[0.],[0.12],[0.02],[0.01],[0.01],[-0.24],[3.43],,,[1.31],[0.17],[4.06],[1.02],[6.33],[4.84],[0.02],[-0.03],,,[0.02],[0.02],[-9.63],[-8.71],[-28.34],[-28.36],[16.33],[18.59],,,,,,,[-9622.],[-22670.],[-1002.],[-775.]
704,,,[0.],[0.],,,,,,,,,[-0.],[0.07],[-0.],[-0.],[-0.01],[0.02],[-0.01],[-0.02],[-0.24],[0.5],,,[2.21],[0.17],[3.96],[1.28],[6.33],[5.18],[-0.02],[-0.02],,,[0.02],[-0.05],[-9.63],[-8.5],[-28.12],[-27.96],[16.59],[18.51],,,,,,,[-9602.],[-22691.],[-1002.],[-772.]
705,,,[0.],[0.],,,,,,,,,[-0.],[0.],[-0.],[-0.],[0.04],[0.02],[0.],[-0.],[-0.24],[-1.46],,,[-1.38],[-0.79],[0.06],[0.56],[-0.98],[3.18],[-0.02],[-0.02],,,[0.02],[0.],[-9.63],[-8.47],[-27.94],[-27.96],[17.02],[18.38],,,,,,,[-9584.],[-22691.],[-990.],[-771.]
706,,,[0.],[0.],,,,,,,,,[-0.],[0.],[-0.],[-0.],[0.11],[0.08],[0.],[-0.01],[-0.24],[-3.98],,,[-2.1],[-0.79],[-1.9],[0.56],[0.05],[3.18],[-0.02],[-0.03],,,[0.02],[0.59],[-9.63],[-8.56],[-27.75],[-27.73],[17.3],[18.38],,,,,,,[-9583.],[-22761.],[-993.],[-747.]
707,,,[0.],[0.],,,,,,,,,[-0.],[-0.],[-0.],[0.],[-0.14],[-0.01],[0.],[0.01],[-0.24],[-3.83],,,[-2.17],[-0.79],[1.31],[1.03],[2.19],[3.48],[0.02],[0.],,,[-0.05],[0.4],[-9.64],[-8.81],[-27.33],[-27.43],[17.28],[18.38],,,,,,,[-9583.],[-22920.],[-1016.],[-682.]
708,,,[0.],[0.],,,,,,,,,[-0.],[-0.],[-0.],[0.],[0.],[-0.],[0.],[-0.],[-0.24],[-7.28],,,[-2.61],[-0.79],[1.31],[1.14],[24.46],[9.55],[0.02],[0.03],,,[-0.57],[-0.47],[-9.64],[-9.04],[-27.33],[-27.31],[17.22],[18.38],,,,,,,[-9583.],[-23102.],[-1021.],[-676.]
709,,,[0.],[0.],,,,,,,,,[-0.],[0.],[-0.],[0.],[0.09],[-0.],[0.],[-0.],[-0.24],[-10.21],,,[0.35],[-0.5],[0.24],[0.35],[24.32],[9.65],[0.02],[0.03],,,[-0.49],[-0.47],[-9.81],[-9.49],[-27.21],[-27.18],[17.22],[18.38],,,,,,,[-9593.],[-23315.],[-1021.],[-675.]
710,,,[0.],[0.],,,,,,,,,[-0.],[0.],[-0.],[0.],[-0.04],[-0.],[0.],[-0.],[-0.24],[-7.18],,,[0.37],[-0.5],[0.6],[0.35],[26.78],[9.65],[0.],[0.],,,[0.05],[-0.47],[-9.98],[-10.1],[-27.02],[-26.99],[17.32],[18.38],,,,,,,[-9612.],[-23389.],[-1007.],[-701.]
711,,,[0.],[0.],,,,,,,,,[-0.],[-0.],[-0.],[0.],[0.02],[-0.],[0.],[0.],[-0.24],[-4.18],,,[-0.97],[-0.5],[-2.96],[0.35],[14.87],[9.65],[0.],[0.],,,[-0.18],[-0.47],[-10.17],[-10.55],[-26.94],[-26.99],[17.42],[18.38],,,,,,,[-9612.],[-23500.],[-996.],[-695.]
712,,,[0.],[0.],,,,,,,,,[-0.],[0.],[-0.],[0.],[0.],[-0.],[0.],[-0.],[-0.24],[-2.5],,,[-1.93],[-0.5],,,[7.52],[9.65],[0.],[-0.03],,,[-0.78],[-0.47],[-10.17],[-10.8],[-26.82],[-26.99],[17.47],[18.38],,,,,,,[-9760.],[-23583.],[-991.],[-695.]
713,,,[0.],[0.],,,,,,,,,[-0.],[0.],[-0.],[0.],[0.01],[-0.05],[0.],[0.],[-0.24],[-3.64],,,[-0.45],[-0.5],,,[27.11],[9.65],[0.],[-0.05],,,[-1.23],[-0.47],[-10.17],[-10.95],[-26.88],[-26.99],[17.46],[18.38],,,,,,,[-10003.],[-23785.],[-991.],[-695.]
714,,,[0.],[0.],,,,,,,,,[-0.],[0.],[-0.],[0.],,,[0.],[-0.],[-0.24],[-2.19],,,[-2.27],[-0.5],,,[41.31],[9.65],[0.],[0.],,,[-0.44],[-0.47],[-10.17],[-11.18],[-26.98],[-27.07],[17.5],[18.42],,,,,,,[-10151.],[-24290.],[-991.],[-699.]
715,,,[0.],[0.],,,,,,,,,[-0.],[0.],[-0.],[0.],,,[0.],[-0.],[-0.24],[-1.53],,,[-0.16],[-0.02],,,[58.87],[9.65],[0.],[0.],,,[-0.19],[-0.47],[-10.17],[-11.32],[-27.32],[-27.15],[17.41],[18.51],,,,,,,[-10267.],[-24872.],[-994.],[-696.]
716,,,[0.],[0.],,,,,,,,,[-0.],[0.],[-0.],[-0.],,,[0.],[-0.],[-0.04],[3.68],,,[0.86],[-0.02],,,[69.4],[9.65],[0.],[0.],,,[-1.05],[-0.47],[-10.17],[-11.41],[-27.58],[-27.46],[17.31],[18.61],,,,,,,[-10397.],[-25548.],[-994.],[-695.]
717,,,[0.],[0.],,,,,,,,,[-0.],[0.],[-0.],[0.],,,[0.],[-0.],[-0.04],[4.07],,,[0.44],[-0.02],,,[51.41],[9.65],[0.],[0.],,,[-0.17],[-0.1],[-10.17],[-11.2],[-27.73],[-28.05],[17.05],[18.6],,,,,,,[-10439.],[-25944.],[-994.],[-688.]
718,,,[0.],[0.],,,,,,,,,[-0.],[0.],[-0.],[0.],,,[-0.],[-0.],[-0.04],[6.73],,,[-1.46],[-0.25],,,[57.16],[9.65],[0.],[0.],,,[-0.28],[-0.1],[-10.17],[-10.95],[-27.73],[-28.38],[17.03],[18.59],,,,,,,[-10430.],[-26111.],[-985.],[-682.]
719,,,[0.],[0.],,,,,,,,,[-0.],[0.],[-0.],[0.],,,[-0.],[0.01],[-0.04],[3.44],,,[-0.76],[-0.15],,,[57.21],[9.65],[0.],[0.],,,[0.06],[-0.1],[-10.17],[-10.55],[-27.73],[-28.52],[17.06],[18.55],,,,,,,[-10412.],[-26702.],[-985.],[-682.]
720,,,[0.],[0.],,,,,,,,,[-0.],[0.],[-0.],[0.],,,[-0.],[0.],[-0.04],[1.88],,,[-0.52],[-0.26],,,[53.47],[9.65],[0.],[0.07],,,[0.1],[-0.1],[-10.17],[-10.34],[-27.73],[-28.32],[17.03],[18.48],,,,,,,[-10387.],[-27101.],[-984.],[-682.]
721,,,[0.],[0.],,,,,,,,,[-0.],[0.],[-0.],[-0.],,,[-0.],[0.],[-0.04],[2.01],,,[-0.14],[0.69],,,[31.67],[9.65],[0.],[0.1],,,[0.26],[-0.1],[-10.17],[-10.23],[-27.73],[-28.17],[16.98],[18.42],,,,,,,[-10380.],[-27257.],[-972.],[-696.]
722,,,[0.],[0.],,,,,,,,,[-0.],[-0.09],[-0.],[0.],,,[-0.],[-0.],[-0.04],[3.06],,,[-0.14],[0.81],,,[27.17],[7.22],[0.],[0.08],,,[0.27],[0.72],[-10.17],[-10.1],[-27.73],[-28.08],[16.88],[18.42],,,,,,,[-10380.],[-27253.],[-954.],[-670.]
723,,,[0.],[0.],,,,,,,,,[-0.],[0.04],[-0.],[-0.],,,[0.],[-0.],[-0.04],[2.59],,,[3.33],[1.68],,,[0.38],[2.92],[0.],[0.05],,,,,[-10.17],[-9.92],[-27.73],[-28.13],[17.16],[18.42],,,,,,,[-10380.],[-27250.],[-950.],[-642.]
724,,,[0.],[0.],,,,,,,,,[-0.],[-0.04],[-0.],[0.],,,[0.],[-0.],[-0.04],[0.22],,,[3.27],[1.14],,,[0.38],[1.31],[0.],[0.],,,,,[-10.17],[-9.77],[-27.73],[-27.99],[17.35],[18.42],,,,,,,[-10362.],[-27400.],[-944.],[-606.]
725,,,[0.],[0.],,,,,,,,,[-0.],[0.07],[-0.],[-0.],,,[-0.],[-0.],[-0.04],[0.18],,,[-0.65],[1.3],,,[0.38],[0.1],[0.],[0.],,,,,[-10.17],[-9.75],[-27.73],[-27.83],[17.3],[18.42],,,,,,,[-10382.],[-27644.],[-950.],[-572.]
726,,,[0.],[0.],,,,,,,,,[-0.],[-0.06],[-0.],[-0.],,,[-0.],[-0.],[-0.04],[-0.48],,,[-2.2],[0.78],,,[0.38],[0.03],[0.],[0.03],,,,,[-10.17],[-9.74],[-27.73],[-27.65],[17.18],[18.44],,,,,,,[-10693.],[-27871.],[-953.],[-650.]
727,,,[0.],[0.],,,,,,,,,[-0.],[-0.02],[-0.],[-0.],,,[-0.01],[-0.],[-0.04],[-1.49],,,[3.23],[1.36],,,[0.38],[0.],[0.],[0.],,,,,[-10.17],[-9.77],[-27.73],[-27.62],[17.57],[18.43],,,,,,,[-11181.],[-28063.],[-949.],[-651.]
728,,,[0.],[0.],,,,,,,,,[-0.],[0.05],[-0.],[-0.],,,[0.01],[-0.],[-0.04],[0.91],,,[4.47],[1.36],,,[0.38],[0.],[0.],[0.02],,,,,[-10.17],[-9.86],[-27.73],[-27.57],[18.55],[18.53],,,,,,,[-11834.],[-28073.],[-944.],[-648.]
729,,,[0.],[0.],,,,,,,,,[-0.],[0.03],[-0.],[0.],,,[-0.01],[-0.03],[-0.04],[0.02],,,[6.94],[1.36],,,[0.38],[-0.03],[0.],[0.],,,,,[-10.17],[-9.81],[-27.73],[-27.36],[18.55],[18.6],,,,,,,[-12124.],[-28072.],[-941.],[-650.]
730,,,[0.],[0.],,,,,,,,,[-0.],[0.01],[-0.],[-0.03],,,[0.02],[0.02],[-0.04],[-1.16],,,[4.66],[0.8],,,[-0.47],[-0.61],[0.],[0.],,,,,[-10.17],[-9.8],[-27.73],[-27.24],[18.55],[18.61],,,,,,,[-12063.],[-28157.],[-941.],[-647.]
731,,,[0.],[0.],,,,,,,,,[-0.],[0.],[-0.],[0.05],,,[0.03],[0.02],[-2.69],[-2.52],,,[-0.3],[0.04],,,[-15.51],[-2.36],[0.],[-0.02],,,,,[-10.17],[-9.88],[-27.73],[-27.28],[18.55],[18.66],,,,,,,[-11943.],[-28336.],[-940.],[-645.]
732,,,[0.],[0.],,,,,,,,,[-0.],[0.],[-0.],[-0.01],,,[-0.03],[0.],[-2.8],[-2.52],,,[-1.11],[0.04],,,[-8.61],[-2.36],[0.],[-0.02],,,,,[-10.17],[-10.02],[-27.73],[-27.54],[18.55],[18.62],,,,,,,[-11771.],[-28392.],[-933.],[-682.]
733,,,[0.],[0.],,,,,,,,,[-0.],[-0.],[-0.],[-0.01],,,[-0.],[0.],[-3.12],[-4.44],,,[0.02],[0.04],,,[-26.97],[-2.36],[0.],[-0.03],,,,,[-10.24],[-10.3],[-27.73],[-28.01],[18.55],[18.64],,,,,,,[-11448.],[-28476.],[-940.],[-684.]
734,,,[0.],[0.],,,,,,,,,[-0.],[-0.],[-0.],[-0.],,,[-0.],[-0.],[-3.12],[-3.82],,,[1.73],[0.71],,,[-47.39],[-2.36],[-0.08],[-0.05],,,,,[-10.29],[-10.3],[-27.73],[-28.11],[18.55],[18.59],,,,,,,[-11141.],[-28488.],[-943.],[-691.]
735,,,[0.],[0.],,,,,,,,,[-0.],[-0.],[-0.],[-0.],,,[-0.],[0.],[-3.12],[-5.36],,,[1.61],[0.86],,,[-20.19],[-2.36],[-0.08],[-0.05],,,,,[-10.41],[-10.52],[-27.73],[-28.07],[18.55],[18.56],,,,,,,[-10945.],[-28480.],[-941.],[-686.]
736,,,[0.],[0.],,,,,,,,,[-0.],[-0.],[-0.],[0.],,,[0.01],[-0.],[-3.12],[-3.14],,,[0.9],[0.55],,,[-16.48],[-2.36],[-0.08],[-0.02],,,,,[-10.69],[-10.85],[-27.73],[-28.02],[18.55],[18.56],,,,,,,[-10953.],[-28477.],[-935.],[-685.]
737,,,[0.],[0.],,,,,,,,,[-0.],[-0.],[-0.],[0.],,,[0.01],[-0.],[-1.12],[1.63],,,[-0.16],[0.08],,,[-3.18],[-2.36],[-0.1],[-0.15],,,,,[-10.69],[-11.04],[-27.73],[-28.05],[18.55],[18.54],,,,,,,[-10971.],[-28465.],[-942.],[-683.]
738,,,[0.],[0.],,,,,,,,,[-0.],[-0.],[-0.],[-0.],,,[0.01],[-0.],[-0.79],[-0.9],,,[0.64],[1.41],,,[-2.66],[-2.36],[-0.05],[0.],,,,,[-10.69],[-10.94],[-27.73],[-28.18],[18.55],[18.53],,,,,,,[-11051.],[-28421.],[-947.],[-677.]
739,,,[0.],[0.],,,,,,,,,[-0.],[-0.],[-0.],[-0.],,,[-0.01],[-0.01],[-0.79],[-0.05],,,[-1.54],[0.31],,,[-11.43],[-2.36],[-0.05],[-0.02],,,,,[-10.69],[-10.99],[-27.73],[-28.15],[18.55],[18.51],,,,,,,[-11054.],[-28409.],[-945.],[-672.]
740,,,[0.],[0.],,,,,,,,,[0.],[-0.],[-0.],[0.],,,[-0.02],[-0.01],[-0.79],[2.66],,,[-1.58],[0.35],,,[-4.02],[-2.36],[-0.05],[0.],,,,,[-10.69],[-11.],[-27.73],[-28.04],[18.55],[18.56],,,,,,,[-10913.],[-28409.],[-945.],[-676.]
741,,,[0.],[0.],,,,,,,,,[-0.01],[-0.],[-0.],[0.],,,[-0.01],[-0.01],[-0.79],[-0.63],,,[-4.36],[0.23],,,[-27.37],[-2.36],[-0.05],[0.],,,,,[-10.69],[-10.83],[-27.73],[-27.98],[18.55],[18.6],,,,,,,[-10697.],[-28406.],[-955.],[-672.]
742,,,[0.],[0.],,,,,,,,,,,[-0.],[-0.],,,[-0.01],[-0.01],[-1.94],[-2.13],,,[-0.28],[0.23],,,[-29.55],[-2.36],[-0.05],[0.],,,,,[-10.69],[-10.87],[-27.73],[-28.02],[18.55],[18.71],,,,,,,[-10501.],[-28406.],[-966.],[-672.]
743,,,[0.],[0.],,,,,,,,,,,[-0.],[-0.],,,[-0.01],[-0.01],[-4.71],[-2.13],,,[0.54],[0.57],,,[-28.3],[-2.36],[0.15],[0.07],,,,,[-10.69],[-11.],[-27.73],[-28.04],[18.88],[18.77],,,,,,,[-10435.],[-28406.],[-962.],[-671.]
744,,,[0.],[0.],,,,,,,,,,,[-0.],[-0.],,,[-0.02],[-0.01],[1.12],[-0.32],,,[0.54],[0.55],,,[-11.46],[-2.36],[0.08],[0.07],,,,,[-10.69],[-11.02],[-27.73],[-27.99],[18.88],[18.85],,,,,,,[-10425.],[-28383.],[-961.],[-670.]
745,,,[0.],[0.],,,,,,,,,,,[-0.],[-0.],,,[0.01],[0.01],[1.12],[1.],,,[-0.67],[0.2],,,[-11.34],[-2.36],[0.],[0.02],,,,,[-10.69],[-10.96],[-27.73],[-27.97],[18.88],[18.9],,,,,,,[-10308.],[-28237.],[-968.],[-670.]
746,,,[0.],[0.],,,,,,,,,,,[-0.],[-0.],,,[0.],[-0.],[1.12],[0.41],,,[-0.67],[0.2],,,[-20.25],[-2.36],[0.],[0.],,,,,[-10.69],[-10.93],[-27.73],[-27.94],[18.88],[18.98],,,,,,,[-10141.],[-28056.],[-975.],[-681.]
747,,,[0.],[0.],,,,,,,,,,,[-0.],[0.],,,[0.],[0.],[1.12],[0.69],,,[-1.64],[0.42],,,[-21.71],[-2.36],[0.],[0.03],,,,,[-10.69],[-10.89],[-27.73],[-27.83],[18.88],[19.03],,,,,,,[-10164.],[-27894.],[-975.],[-687.]
748,,,[0.],[0.],,,,,,,,,,,[-0.],[0.],,,[0.],[-0.],[1.12],[0.02],,,[4.5],[0.55],,,[-22.1],[-2.36],[0.],[0.07],,,,,[-10.69],[-10.89],[-27.73],[-27.83],[18.88],[19.03],,,,,,,[-10194.],[-27815.],[-971.],[-687.]
749,,,[0.],[0.],,,,,,,,,,,[-0.],[0.],,,[0.],[0.],[1.12],[0.04],,,[3.21],[0.51],,,[-15.55],[-2.36],[0.],[0.],,,,,[-10.69],[-10.89],[-27.73],[-27.75],[18.88],[19.07],,,,,,,[-10828.],[-27783.],[-978.],[-691.]
750,,,[0.],[0.],,,,,,,,,,,[-0.],[0.],,,[0.],[0.],[1.12],[1.18],,,[-0.96],[0.51],,,[-16.57],[-2.36],[0.],[0.02],,,,,[-10.69],[-10.82],[-27.73],[-27.74],[18.88],[19.13],,,,,,,[-11943.],[-27781.],[-985.],[-691.]
751,,,[0.],[0.],,,,,,,,,,,[-0.],[0.],,,[0.],[-0.],[1.12],[2.44],,,[-1.79],[0.53],,,[-8.03],[-2.36],[0.],[0.03],,,,,[-10.62],[-10.67],[-27.73],[-27.67],[18.88],[19.16],,,,,,,[-12907.],[-27781.],[-991.],[-694.]
752,,,[0.],[0.],,,,,,,,,,,[-0.],[0.],,,[0.],[-0.],[5.46],[2.01],,,[6.46],[1.44],,,[-5.07],[-2.36],[0.],[0.],,,,,[-10.3],[-10.55],[-27.73],[-27.8],[18.88],[19.16],,,,,,,[-13436.],[-27781.],[-994.],[-686.]
753,,,[0.],[0.],,,,,,,,,,,[-0.],[0.],,,[0.],[0.],,,,,[16.35],[1.44],,,[-14.17],[-2.36],[0.],[0.],,,,,,,[-27.73],[-27.88],[18.88],[19.25],,,,,,,[-14024.],[-27781.],[-987.],[-686.]
754,,,[0.],[0.],,,,,,,,,,,[-0.],[0.],,,[0.],[-0.],,,,,[5.27],[1.44],,,[-21.2],[-1.56],[0.],[0.],,,,,,,[-27.73],[-27.82],[19.63],[19.27],,,,,,,[-14467.],[-27781.],[-986.],[-689.]
755,,,[0.],[0.],,,,,,,,,,,[-0.],[-0.],,,[0.],[-0.],,,,,[12.1],[0.77],,,[-2.88],[-2.13],[0.],[0.],,,,,,,[-27.73],[-27.68],[19.63],[19.29],,,,,,,[-14470.],[-27773.],[-989.],[-697.]
756,,,[0.],[0.],,,,,,,,,,,[-0.],[-0.],,,[0.],[0.],,,,,[13.27],[0.84],,,[-0.8],[-1.16],[0.],[0.],,,,,,,[-27.73],[-27.75],[19.63],[19.3],,,,,,,[-14986.],[-27782.],[-1024.],[-699.]
757,,,[0.],[0.],,,,,,,,,,,[-0.],[-0.],,,[0.],[-0.],,,,,[13.68],[0.19],,,[0.],[0.],[0.],[0.],,,,,,,[-27.62],[-27.62],[19.63],[19.34],,,,,,,[-15513.],[-27778.],[-1054.],[-687.]
758,,,[0.],[0.],,,,,,,,,,,[-0.],[-0.],,,[0.],[-0.],,,,,[8.86],[0.68],,,[0.],[0.],[0.],[0.08],,,,,,,[-27.5],[-27.54],[19.63],[19.37],,,,,,,[-15704.],[-27715.],[-1051.],[-687.]
759,,,[0.],[0.],,,,,,,,,,,[-0.],[-0.],,,[0.],[0.],,,,,[-3.25],[0.63],,,[0.],[0.03],[0.],[0.02],,,,,,,[-27.5],[-27.53],[19.63],[19.38],,,,,,,[-16055.],[-27354.],[-1062.],[-687.]
760,,,[0.],[0.],,,,,,,,,,,[-0.],[-0.],,,[0.],[0.],,,,,[-1.89],[-0.04],,,[0.],[0.],[0.],[0.],,,,,,,[-27.5],[-27.51],[19.63],[19.41],,,,,,,[-16320.],[-27051.],[-1109.],[-686.]
761,,,[0.],[0.],,,,,,,,,,,[-0.],[-0.],,,[0.],[0.],,,,,[-7.18],[0.56],,,[0.],[-0.05],[0.],[0.],,,,,,,[-27.5],[-27.48],[19.63],[19.44],,,,,,,[-16580.],[-26750.],[-1185.],[-686.]
762,,,[0.],[0.],,,,,,,,,,,[-0.],[-0.],,,[0.],[0.],,,,,[-4.21],[0.65],,,[0.],[-0.02],[0.],[0.],,,,,,,[-27.5],[-27.41],[19.63],[19.47],,,,,,,[-16789.],[-26620.],[-1212.],[-683.]
763,,,[0.],[0.],,,,,,,,,,,[-0.],[-0.],,,[0.],[0.],,,,,[-5.89],[0.24],,,[0.],[-0.06],[0.],[0.02],,,,,,,[-27.5],[-27.36],[19.63],[19.5],,,,,,,,,[-1224.],[-682.]
764,,,[0.],[0.],,,,,,,,,,,[-0.],[0.],,,[0.],[0.],,,,,,,,,[0.],[-0.9],[0.05],[0.05],,,,,,,[-27.5],[-27.29],[19.63],[19.59],,,,,,,,,[-1287.],[-685.]
765,,,[0.],[0.],,,,,,,,,,,[-0.],[-0.],,,[0.],[-0.],,,,,,,,,[0.],[-0.21],[-0.03],[-0.02],,,,,,,[-27.5],[-27.18],[19.63],[19.64],,,,,,,,,[-1298.],[-685.]
766,,,[0.],[0.],,,,,,,,,,,[-0.],[-0.],,,[0.],[-0.],,,,,,,,,[0.],[-0.03],[-0.12],[-0.02],,,,,,,[-27.5],[-27.1],[19.63],[19.69],,,,,,,,,[-1315.],[-650.]
767,,,[0.],[0.],,,,,,,,,,,[-0.],[0.],,,[0.],[-0.],,,,,,,,,[0.02],[-0.25],[-0.11],[-0.03],,,,,,,[-27.5],[-27.09],[19.63],[19.7],,,,,,,,,[-1311.],[-626.]
768,,,[0.],[0.],,,,,,,,,,,[-0.],[0.],,,[0.],[0.],,,,,,,,,[-2.77],[-3.65],[-0.05],[-0.03],,,,,,,[-26.37],[-27.09],[19.63],[19.74],,,,,,,,,[-1305.],[-654.]
769,,,[0.],[0.],,,,,,,,,,,[-0.],[-0.],,,[0.],[0.],,,,,,,,,[-7.8],[-4.68],[-0.02],[0.],,,,,,,[-25.83],[-27.17],[20.45],[19.78],,,,,,,,,[-1289.],[-660.]
770,,,[0.],[0.],,,,,,,,,,,[-0.],[0.],,,[0.],[-0.],,,,,,,,,[-14.12],[-4.68],[-0.02],[0.],,,,,,,[-25.48],[-27.19],[21.27],[19.77],,,,,,,,,[-1273.],[-617.]
771,,,[0.],[0.],,,,,,,,,,,[-0.],[0.],,,[0.],[-0.],,,,,,,,,[-11.6],[-4.68],[-0.02],[0.],,,,,,,,,[21.83],[19.81],,,,,,,,,,
772,,,[0.],[0.],,,,,,,,,,,[-0.],[0.],,,[0.],[-0.],,,,,,,,,[-7.77],[-4.68],[-0.38],[0.],,,,,,,,,[21.63],[19.85],,,,,,,,,,
773,,,[0.],[0.],,,,,,,,,,,[-0.],[0.],,,[0.],[-0.],,,,,,,,,[-14.47],[-4.68],[0.03],[0.02],,,,,,,,,[21.52],[19.86],,,,,,,,,,
774,,,[0.],[0.],,,,,,,,,,,[0.],[0.],,,[0.],[-0.],,,,,,,,,[-17.52],[-4.68],[0.03],[0.],,,,,,,,,[21.09],[19.86],,,,,,,,,,
775,,,[0.],[0.],,,,,,,,,,,[0.],[0.],,,[0.],[-0.],,,,,,,,,[-19.7],[-4.68],[0.08],[0.],,,,,,,,,[20.83],[19.86],,,,,,,,,,
776,,,[0.],[0.],,,,,,,,,,,[-0.],[0.],,,[0.],[-0.],,,,,,,,,[-14.21],[-4.68],,,,,,,,,,,[20.47],[19.86],,,,,,,,,,
777,,,[0.],[0.],,,,,,,,,,,[0.],[0.],,,[0.],[0.],,,,,,,,,[-12.85],[-4.68],,,,,,,,,,,,,,,,,,,,,,
778,,,[0.],[0.],,,,,,,,,,,[-0.],[0.],,,[0.],[0.],,,,,,,,,[-7.98],[-4.68],,,,,,,,,,,,,,,,,,,,,,
779,,,[0.],[0.],,,,,,,,,,,[-0.],[0.],,,[0.],[-0.],,,,,,,,,[-7.31],[-4.68],,,,,,,,,,,,,,,,,,,,,,
780,,,[0.],[0.],,,,,,,,,,,[-0.],[0.],,,[-0.],[-0.],,,,,,,,,[-1.76],[-0.27],,,,,,,,,,,,,,,,,,,,,,
781,,,[0.],[0.],,,,,,,,,,,[-0.],[0.],,,[0.02],[-0.],,,,,,,,,[-1.76],[0.],,,,,,,,,,,,,,,,,,,,,,
782,,,[0.],[0.],,,,,,,,,,,[-0.],[-0.],,,[-0.02],[-0.],,,,,,,,,[-1.76],[-0.02],,,,,,,,,,,,,,,,,,,,,,
783,,,[0.],[0.],,,,,,,,,,,[-0.],[-0.],,,[0.01],[-0.],,,,,,,,,[-1.76],[-0.07],,,,,,,,,,,,,,,,,,,,,,
784,,,[0.],[0.],,,,,,,,,,,[-0.],[-0.],,,[0.],[-0.],,,,,,,,,[-1.76],[-0.13],,,,,,,,,,,,,,,,,,,,,,
785,,,[0.],[0.],,,,,,,,,,,[-0.],[0.],,,[0.],[-0.],,,,,,,,,[2.68],[-0.05],,,,,,,,,,,,,,,,,,,,,,
786,,,[0.],[0.],,,,,,,,,,,[-0.],[-0.],,,[-0.01],[-0.],,,,,,,,,[4.83],[-0.03],,,,,,,,,,,,,,,,,,,,,,
787,,,[0.],[0.],,,,,,,,,,,[-0.],[-0.],,,[0.],[-0.],,,,,,,,,[3.92],[-0.03],,,,,,,,,,,,,,,,,,,,,,
788,,,[0.],[0.],,,,,,,,,,,[-0.],[0.],,,[0.],[-0.],,,,,,,,,[1.59],[0.],,,,,,,,,,,,,,,,,,,,,,
789,,,[0.],[0.],,,,,,,,,,,[-0.],[-0.],,,[0.01],[-0.],,,,,,,,,[4.75],[0.],,,,,,,,,,,,,,,,,,,,,,
790,,,[0.],[0.],,,,,,,,,,,[-0.],[-0.],,,[-0.02],[-0.],,,,,,,,,[0.72],[0.],,,,,,,,,,,,,,,,,,,,,,
791,,,[0.],[0.],,,,,,,,,,,[-0.],[-0.],,,[-0.],[-0.],,,,,,,,,[2.9],[0.],,,,,,,,,,,,,,,,,,,,,,
792,,,[0.],[0.],,,,,,,,,,,[-0.],[-0.],,,[0.],[-0.],,,,,,,,,[0.25],[0.],,,,,,,,,,,,,,,,,,,,,,
793,,,[0.],[0.],,,,,,,,,,,[-0.],[-0.],,,[0.01],[-0.],,,,,,,,,[2.05],[0.],,,,,,,,,,,,,,,,,,,,,,
794,,,[0.],[0.],,,,,,,,,,,[-0.],[-0.],,,[0.],[-0.],,,,,,,,,[0.15],[0.],,,,,,,,,,,,,,,,,,,,,,
795,,,[0.],[0.],,,,,,,,,,,[0.],[-0.],,,[-0.],[-0.],,,,,,,,,[0.15],[0.],,,,,,,,,,,,,,,,,,,,,,
796,,,[0.],[0.],,,,,,,,,,,[0.],[-0.],,,[-0.],[-0.],,,,,,,,,[0.15],[0.],,,,,,,,,,,,,,,,,,,,,,
