,Ref_task3_Time,User_task3_Time,Ref_task3_Force,User_task3_Force,Ref_task3_L_pitchAcc,User_task3_L_pitchAcc,Ref_task3_L_yawAcc,User_task3_L_yawAcc,Ref_task3_L_surgeAcc,User_task3_L_surgeAcc,Ref_task3_L_rollAcc,User_task3_L_rollAcc,Ref_task3_L_pitchVel,User_task3_L_pitchVel,Ref_task3_L_yawVel,User_task3_L_yawVel,Ref_task3_L_surgeVel,User_task3_L_surgeVel,Ref_task3_L_rollVel,User_task3_L_rollVel,Ref_task3_L_pitch,User_task3_L_pitch,Ref_task3_L_yaw,User_task3_L_yaw,Ref_task3_L_surge,User_task3_L_surge,Ref_task3_L_roll,User_task3_L_roll,Ref_task3_L_x,User_task3_L_x,Ref_task3_L_y,User_task3_L_y,Ref_task3_L_z,User_task3_L_z,Ref_task3_L_motion,User_task3_L_motion,Ref_task3_R_pitchAcc,User_task3_R_pitchAcc,Ref_task3_R_yawAcc,User_task3_R_yawAcc,Ref_task3_R_surgeAcc,User_task3_R_surgeAcc,Ref_task3_R_rollAcc,User_task3_R_rollAcc,Ref_task3_R_pitchVel,User_task3_R_pitchVel,Ref_task3_R_yawVel,User_task3_R_yawVel,Ref_task3_R_surgeVel,User_task3_R_surgeVel,Ref_task3_R_rollVel,User_task3_R_rollVel
590,,,[0.],[0.],[-0.02],[0.06],[-0.],[0.02],[-0.04],[-0.04],[-0.02],[-0.03],[-0.04],[-0.02],[0.],[-0.],[-0.],[-0.],[0.],[-0.03],[5.27],[6.36],[2.38],[2.44],[-1.47],[-2.45],[0.24],[0.36],[22.6],[23.57],[-0.1],[-0.08],[-0.29],[-0.2],[0.16],[0.11],[-27.72],[-27.49],[-14.68],[-14.74],[20.63],[20.4],[-15.1],[-16.67],,,,,[-22672.],[-59278.],,
591,,,[0.],[0.],[0.11],[0.06],[0.1],[0.05],[-0.04],[-0.05],[-0.02],[-0.03],[-0.],[-0.02],[0.],[0.],[-0.01],[-0.],[0.],[-0.01],[7.12],[7.95],[2.38],[3.65],[-1.47],[-1.91],[-1.14],[-1.4],[16.55],[17.97],[-0.32],[-0.08],[-0.69],[-0.74],[0.11],[0.11],[-27.72],[-27.53],[-14.68],[-14.8],[20.63],[20.41],[-15.1],[-17.15],,,,,[-22672.],[-60194.],,
592,,,[0.],[0.],[0.05],[0.06],[-0.05],[-0.08],[0.02],[-0.],[0.02],[0.02],[-0.],[-0.02],[0.],[-0.],[0.],[-0.],[0.],[0.01],[7.12],[14.82],[2.38],[3.03],[-1.47],[-1.2],[-1.14],[-2.56],[22.18],[17.97],[1.69],[0.],[-0.69],[-3.35],[0.],[0.],[-27.72],[-27.5],[-14.68],[-14.85],[20.63],[20.42],[-15.1],[-17.59],,,,,[-22672.],[-61004.],,
593,,,[0.],[0.],[-0.09],[-0.03],[-0.17],[-0.08],[-0.01],[-0.],[0.02],[-0.02],[0.],[-0.02],[0.],[0.],[-0.01],[-0.],[0.],[0.],[7.12],[14.69],[2.38],[4.14],[0.64],[0.23],[-1.14],[-6.44],[18.03],[14.79],[0.1],[-0.02],[-0.69],[-3.13],[0.02],[0.],[-27.72],[-27.54],[-14.68],[-14.77],[20.63],[20.4],[-15.1],[-17.85],,,,,[-22672.],[-61373.],,
594,,,[0.],[0.],[0.03],[-0.02],[-0.07],[-0.08],[0.01],[-0.],[0.02],[0.03],[0.],[-0.02],[0.],[-0.],[-0.04],[0.01],[0.],[0.],[3.2],[9.],[10.88],[7.3],[0.6],[0.23],[-1.14],[-5.55],[8.57],[8.95],[0.02],[0.],[-0.69],[-1.47],[0.16],[0.],[-27.72],[-27.55],[-14.68],[-14.7],[20.63],[20.38],[-15.1],[-17.93],,,,,[-22672.],[-61374.],,
595,,,[0.],[0.],[0.01],[-0.02],[0.35],[0.06],[0.02],[0.07],[0.02],[0.03],[-0.],[-0.03],[0.],[0.],[0.03],[0.03],[0.],[0.01],[-5.39],[-5.07],[9.94],[7.3],[-1.07],[-0.35],[-1.14],[-7.11],[9.42],[8.95],[0.],[0.],[-0.69],[1.59],[-0.3],[-0.11],[-27.72],[-27.54],[-14.68],[-14.66],[20.63],[20.24],[-15.1],[-18.09],,,,,[-22672.],[-61284.],,
596,,,[0.],[0.],[0.01],[0.02],[-0.22],[0.],[-0.05],[-0.03],[0.02],[0.05],[-0.09],[-0.06],[0.],[0.],[0.01],[0.01],[0.],[0.],[-5.39],[-3.58],[8.42],[7.3],[-0.13],[-0.35],[-1.14],[-5.49],[7.49],[8.95],[0.],[-0.1],[-0.69],[-0.43],[-0.34],[-0.11],[-27.72],[-27.68],[-14.68],[-14.52],[20.63],[20.16],[-15.1],[-18.16],,,,,[-22672.],[-60516.],,
597,,,[0.],[0.],[0.01],[0.],[-0.02],[0.02],[-0.05],[-0.04],[-0.02],[-0.02],[0.05],[-0.01],[0.],[0.],[-0.01],[0.01],[0.],[-0.],[-0.52],[0.11],[11.42],[7.3],[1.12],[0.66],[-1.14],[-3.9],[2.77],[0.13],[0.],[-0.05],[-3.23],[-2.94],[0.],[-0.02],[-27.72],[-27.68],[-14.68],[-14.55],[20.63],[20.07],[-15.1],[-18.25],,,,,[-22672.],[-59541.],,
598,,,[0.],[0.],[-0.04],[-0.04],[-0.02],[-0.11],[-0.01],[0.],[-0.02],[-0.03],[0.05],[-0.02],[0.],[-0.],[0.02],[0.02],[0.],[-0.],[4.],[3.31],[5.61],[7.3],[1.19],[0.66],[-0.16],[0.06],[4.41],[0.25],[0.],[-0.02],[-3.23],[-2.35],[0.08],[-0.02],[-27.72],[-27.66],[-14.68],[-14.57],[20.63],[20.02],[-15.1],[-18.33],,,,,[-22672.],[-58761.],,
599,,,[0.],[0.],[-0.05],[-0.04],[0.12],[0.09],[-0.],[0.],[-0.02],[-0.06],[-0.1],[0.01],[0.],[0.],[-0.01],[-0.],[0.],[-0.01],[-0.55],[1.04],[8.49],[7.3],[1.88],[0.66],[-0.16],[0.23],[16.05],[1.52],[0.],[0.],[-3.23],[-1.05],[-0.05],[-0.02],[-27.72],[-27.66],[-14.68],[-14.61],[20.63],[20.03],[-15.1],[-18.27],,,,,[-22672.],[-58245.],,
600,,,[0.],[0.],[0.05],[0.02],[-0.14],[-0.09],[-0.],[0.04],[-0.02],[-0.05],[-0.11],[-0.02],[0.],[-0.],[0.04],[-0.],[0.],[0.01],[-2.32],[-5.74],[5.89],[7.3],[1.1],[0.66],[-0.16],[-0.28],[2.84],[1.61],[0.],[0.03],[-3.23],[-3.06],[0.],[-0.02],[-27.72],[-27.66],[-14.68],[-14.6],[20.63],[19.96],[-15.1],[-18.37],,,,,[-22672.],[-58183.],,
601,,,[0.],[0.],[0.05],[0.07],[0.04],[0.],,,[-0.],[0.02],[0.06],[-0.],[0.],[-0.],[-0.03],[-0.06],[0.],[-0.01],[-2.32],[-9.54],[2.19],[2.54],[1.05],[0.66],[-0.16],[-1.66],[0.11],[0.25],[0.],[-0.12],[-3.23],[-12.3],[0.],[-0.02],[-27.72],[-27.67],[-14.68],[-14.55],[20.63],[19.93],[-15.1],[-18.52],,,,,[-22672.],[-58133.],,
602,,,[0.],[0.],[-0.06],[0.07],[-0.01],[-0.04],,,[0.01],[0.03],[0.06],[0.04],[0.],[0.],[-0.03],[-0.04],[0.],[0.],[-2.32],[-4.43],[11.01],[2.54],[0.64],[0.66],[-0.16],[0.15],[-0.02],[0.25],[0.],[-0.11],[-3.23],[-20.81],[0.15],[-0.02],[-27.72],[-27.66],[-14.68],[-14.73],[20.63],[19.98],[-15.1],[-18.61],,,,,[-22672.],[-58131.],,
603,,,[0.],[0.],[-0.06],[-0.05],[-0.01],[0.01],,,[0.01],[0.03],[-0.04],[0.02],[0.],[-0.],[-0.03],[-0.06],[0.],[-0.],[-2.32],[-2.59],[-0.36],[2.54],[0.3],[-0.03],[-0.16],[-0.04],[-0.03],[0.25],[0.],[0.02],[-3.23],[-19.43],[-0.2],[-0.02],[-27.72],[-27.66],[-14.68],[-14.87],[20.63],[19.97],[-15.1],[-18.83],,,,,[-22672.],[-58325.],,
604,,,[0.],[0.],[0.05],[0.03],[0.06],[0.01],,,[0.01],[0.01],[0.19],[0.13],[0.],[-0.],[-0.03],[0.01],[0.],[-0.],[-2.32],[-2.79],[2.54],[2.54],[0.3],[-0.48],[-0.16],[-0.34],[0.],[0.25],[0.],[0.05],[-3.23],[1.56],[0.18],[-0.02],[-27.72],[-27.67],[-14.68],[-14.98],[19.21],[19.87],[-15.1],[-19.07],,,,,[-22672.],[-58816.],,
605,,,[0.],[0.],[0.05],[0.06],[-0.17],[-0.01],,,[0.01],[0.01],[0.05],[-0.03],[0.],[-0.],[-0.03],[0.02],[0.],[0.01],[-2.32],[-3.47],[9.08],[6.13],[0.3],[0.66],[-0.16],[-0.02],[-0.02],[0.25],[0.],[0.],[-3.23],[-0.34],[0.02],[-0.02],[-27.72],[-27.67],[-14.68],[-14.96],[19.23],[19.68],[-15.1],[-19.18],,,,,[-22672.],[-59467.],,
606,,,[0.],[0.],[-0.01],[-0.02],[-0.03],[0.01],,,[0.01],[0.01],[0.],[0.02],[0.],[0.],[-0.11],[-0.11],[0.],[-0.],[-2.32],[-11.15],[6.83],[6.24],[-0.77],[-0.65],[-0.16],[-0.79],[-0.2],[-0.85],[0.],[0.],[-3.23],[-3.58],[-0.36],[-0.02],[-27.72],[-27.68],[-14.68],[-15.],[19.23],[19.39],[-15.1],[-19.27],,,,,[-22672.],[-59809.],,
607,,,[0.],[0.],[0.04],[0.02],[-0.03],[0.03],,,[-0.03],[-0.04],[0.],[0.02],[0.],[-0.],[-0.02],[-0.05],[0.],[-0.],[-2.32],[-6.03],[6.54],[6.24],[-0.78],[-0.65],[-0.16],[0.25],[-5.97],[-4.92],[-0.03],[-0.06],[-3.23],[-3.42],[0.23],[-0.02],[-27.72],[-27.63],[-14.68],[-15.13],[19.23],[19.],[-15.1],[-19.28],,,,,[-22672.],[-60147.],,
608,,,[0.],[0.],[0.04],[0.08],[0.17],[0.09],,,[-0.],[0.03],[0.],[-0.01],[0.],[-0.],[-0.01],[-0.04],[0.],[-0.],[-2.32],[-1.18],[9.41],[7.61],[-1.4],[-1.63],[-1.21],[-1.45],[-2.95],[-2.57],[-0.03],[-0.05],[-3.23],[-10.25],[-0.19],[-0.02],[-27.72],[-27.67],[-14.68],[-14.59],[19.23],[19.25],[-15.1],[-19.26],,,,,[-22672.],[-60441.],,
609,,,[0.],[0.],[-0.04],[-0.01],[-0.07],[-0.12],,,[0.04],[0.04],[0.],[0.01],[0.],[0.],[0.01],[0.02],[0.],[-0.],[-2.32],[-1.13],[9.6],[7.61],[-1.4],[-4.66],[-1.45],[-1.45],[-2.95],[-3.78],[-0.03],[-0.02],[-3.23],[-15.27],[-0.08],[-0.02],[-27.72],[-27.7],[-14.68],[-14.88],[19.23],[19.16],[-15.1],[-19.24],,,,,[-22672.],[-60630.],,
610,,,[0.],[0.],[-0.04],[-0.09],[-0.07],[-0.12],,,[0.04],[-0.01],[0.],[-0.],[0.],[0.],[0.01],[-0.01],[0.],[0.],[2.38],[-0.05],[10.49],[7.61],[-1.4],[-2.45],[-1.45],[-3.32],[-2.95],[-5.67],[-0.03],[-0.05],[-3.23],[-13.28],[0.05],[-0.02],[-27.72],[-27.69],[-14.68],[-15.12],[18.48],[18.78],[-15.1],[-19.18],,,,,[-22672.],[-60782.],,
611,,,[0.],[0.],[0.13],[0.02],[-0.32],[-0.12],,,[0.04],[-0.03],[0.],[-0.03],[0.],[0.],[0.1],[0.2],[0.],[-0.],[-2.6],[-2.54],[15.93],[7.61],[1.23],[1.53],[-1.45],[-1.9],[-8.93],[-9.46],[-0.03],[0.],[-3.23],[-6.05],[0.05],[-0.02],[-27.72],[-27.68],[-14.68],[-15.25],[18.48],[18.49],[-15.1],[-19.06],,,,,[-22672.],[-60844.],,
612,,,[0.],[0.],[0.18],[0.01],,,,,,,[0.],[0.02],[0.],[0.],[0.1],[0.11],[0.],[0.],[-3.83],[-1.57],[9.05],[7.61],[1.23],[2.68],[-1.45],[-2.86],[-8.93],[-10.03],[-0.03],[0.02],[-1.29],[-0.02],[0.12],[-0.02],[-27.72],[-27.67],[-14.68],[-15.57],[18.48],[18.21],[-15.1],[-18.94],,,,,[-22672.],[-60909.],,
613,,,[0.],[0.],[-0.09],[-0.06],,,,,,,[0.],[-0.04],[0.],[0.],[0.07],[0.01],[0.],[0.],[3.25],[9.3],[4.91],[7.61],[1.23],[0.4],[-0.92],[-0.77],[-15.51],[-11.5],[-0.03],[-0.05],[-0.98],[-0.02],[0.53],[-0.02],[-27.72],[-27.65],[-14.68],[-15.65],[18.48],[18.21],[-15.1],[-18.88],,,,,[-22672.],[-61180.],,
614,,,[0.],[0.],[-0.23],[-0.06],,,,,,,[0.],[-0.09],[0.],[0.],[0.07],[0.01],[0.],[-0.01],[6.46],[11.31],[-0.63],[0.96],[-1.07],[-2.67],[-0.29],[0.79],[-11.9],[-11.13],[-0.03],[-0.06],[-1.47],[-0.02],[0.07],[-0.02],[-27.72],[-27.6],[-14.68],[-15.63],[17.73],[18.07],[-15.1],[-18.95],,,,,[-22672.],[-61578.],,
615,,,[0.],[0.],[0.1],[0.01],,,,,,,[0.],[0.06],[0.],[-0.],[0.07],[-0.05],[0.],[-0.01],[6.46],[13.56],[6.16],[6.69],[-1.07],[-2.83],[0.08],[3.47],[-11.9],[-12.4],[-0.03],[-0.02],[-0.34],[-0.02],[0.34],[0.07],[-27.72],[-27.61],[-14.68],[-15.43],[17.75],[17.77],[-15.1],[-18.99],,,,,[-22672.],[-62216.],,
616,,,[0.],[0.],[-0.24],[0.01],,,,,,,[0.],[0.07],[0.],[-0.],[0.04],[-0.04],[0.],[0.01],[6.46],[18.19],[0.51],[1.24],[0.38],[1.65],[0.08],[2.13],[-11.9],[-12.54],[0.02],[0.],[-0.68],[-0.02],[0.1],[0.07],[-27.72],[-27.37],[-14.68],[-15.48],[17.75],[17.61],[-15.1],[-19.09],,,,,[-22672.],[-62805.],,
617,,,[0.],[0.],[0.15],[0.11],,,,,,,[0.],[0.],[0.],[-0.],[0.04],[0.04],[0.],[0.01],[6.46],[9.47],[2.04],[1.24],[-0.14],[-0.18],[0.08],[0.16],[-11.9],[-10.24],[0.02],[0.],[1.84],[1.48],[0.08],[0.07],[-26.73],[-27.22],[-14.68],[-15.59],[17.31],[17.4],[-15.1],[-19.2],,,,,[-22672.],[-63317.],,
618,,,[0.],[0.],[0.12],[0.11],,,,,,,[0.],[0.01],[0.],[-0.],[0.04],[-0.09],[0.],[-0.01],[6.46],[7.57],[1.25],[1.24],[0.36],[-0.18],[-1.59],[-3.46],[-14.52],[-9.15],[0.02],[0.08],[1.84],[12.8],[-0.17],[-0.38],[-26.73],[-27.06],[-14.68],[-15.68],[17.31],[17.29],[-15.1],[-19.42],,,,,[-22672.],[-64198.],,
619,,,[0.],[0.],[-0.05],[-0.07],,,,,,,[0.],[0.01],[0.],[-0.],[0.04],[-0.01],[0.],[0.],[0.97],[1.65],[-0.39],[1.24],[1.43],[-0.18],[-1.89],[-6.41],[-2.84],[-1.12],[0.02],[0.],[1.84],[15.98],[-0.3],[-0.38],[-26.73],[-26.98],[-14.68],[-15.6],[17.14],[17.2],[-15.1],[-19.63],,,,,[-22672.],[-65238.],,
620,,,[0.],[0.],[-0.01],[-0.04],,,,,,,[0.],[-0.],[0.],[0.],[0.04],[0.02],[0.],[0.],[2.58],[1.65],[0.22],[1.24],[-1.68],[-2.46],[-1.89],[-4.99],[-2.84],[-2.73],[0.02],[0.07],[1.84],[12.79],[-0.38],[-0.38],[-26.73],[-26.91],[-14.68],[-15.68],[17.14],[17.08],[-15.1],[-19.89],,,,,[-22672.],[-66451.],,
621,,,[0.],[0.],[-0.12],[-0.04],,,,,,,[0.],[-0.01],[0.],[0.],,,[0.],[0.],[3.02],[1.42],[-4.13],[1.24],[-2.38],[-2.35],[-1.89],[-3.11],[-0.03],[-1.33],[0.02],[0.03],[1.84],[8.46],[0.14],[0.07],[-26.73],[-26.71],[-14.68],[-16.29],[17.14],[16.99],[-15.1],[-20.07],,,,,[-22672.],[-67551.],,
622,,,[0.],[0.],[0.09],[0.08],,,,,,,[0.],[-0.],[0.],[0.],,,[0.],[0.01],[0.86],[-0.57],[-3.88],[1.24],[-2.48],[0.4],[-1.89],[-1.08],[-0.03],[-0.02],[0.02],[0.03],[1.84],[1.02],[0.14],[0.16],[-26.31],[-26.4],[-14.68],[-16.52],[17.14],[17.07],[-15.1],[-20.17],,,,,[-22672.],[-68731.],,
623,,,[0.],[0.],[0.07],[0.08],,,,,,,[0.],[0.02],[0.],[-0.],,,[0.],[-0.],[-2.03],[-1.86],[1.17],[1.24],,,[-1.89],[-0.29],[-0.03],[-0.36],[0.02],[0.02],[-0.13],[0.83],[0.14],[0.15],[-26.31],[-26.36],[-14.68],[-16.96],[17.14],[17.31],[-15.1],[-20.23],,,,,[-22672.],[-69178.],,
624,,,[0.],[0.],[0.08],[0.08],,,,,,,[0.],[0.],[0.],[0.],,,[0.],[0.],[-2.03],[-1.92],[1.68],[1.37],,,[-1.89],[-2.88],[-0.03],[-0.05],[0.02],[0.],[-0.13],[0.03],[0.3],[0.43],[-26.31],[-26.3],[-14.68],[-16.69],[17.14],[17.4],[-15.1],[-20.25],,,,,[-22672.],[-69232.],,
625,,,[0.],[0.],[-0.],[-0.02],,,,,,,[0.],[-0.02],[0.],[0.],,,[0.],[-0.],[0.72],[-1.11],[5.67],[1.37],,,[-1.89],[-1.09],[-0.03],[-0.18],[0.02],[0.03],[-0.13],[-3.18],[0.43],[0.43],[-24.66],[-25.29],[-14.68],[-15.84],[17.14],[17.35],[-15.1],[-20.23],,,,,[-22672.],[-69266.],,
626,,,[0.],[0.],[-0.],[-0.03],,,,,,,[0.],[0.],[0.],[-0.],,,[0.],[-0.],[-2.94],[-17.03],[3.71],[1.37],,,[0.65],[1.45],[-0.03],[-2.15],[-0.02],[0.],[-6.76],[-8.18],[0.43],[0.61],[-24.66],[-24.27],[-14.68],[-15.6],[17.14],[17.14],[-15.1],[-20.22],,,,,[-22672.],[-69278.],,
627,,,[0.],[0.],[-0.],[-0.01],,,,,,,[0.],[0.],[0.],[-0.],,,[0.],[0.],[-2.94],[-8.42],[3.54],[1.37],,,[0.65],[1.02],[-0.03],[-0.92],[-0.02],[-0.1],[-6.76],[-10.67],[0.25],[0.46],[-23.27],[-23.21],[-14.68],[-15.37],[17.14],[16.99],[-15.1],[-20.24],,,,,[-22672.],[-69492.],,
628,,,[0.],[0.],[-0.],[0.04],,,,,,,[0.],[-0.02],[0.],[-0.],,,[0.],[0.],[-0.14],[0.29],[9.47],[1.37],,,[0.65],[-1.06],[-0.03],[-3.18],[-0.02],[-0.07],[-6.76],[-5.61],[0.67],[0.93],[-21.8],[-22.37],[-14.68],[-14.83],[17.14],[16.92],[-15.1],[-20.38],,,,,[-22672.],[-69829.],,
629,,,[0.],[0.],[-0.],[0.],,,,,,,[0.05],[0.03],[0.],[0.],,,[0.],[-0.],[-0.96],[0.16],[6.75],[1.37],,,,,[-0.03],[-8.52],[-0.02],[0.03],[-6.76],[-5.63],[0.67],[0.75],[-21.8],[-21.62],[-14.32],[-14.14],[17.14],[16.79],[-14.99],[-20.45],,,,,[-22672.],[-70037.],,
630,,,[0.],[0.],[-0.4],[-0.02],,,,,,,[-0.07],[-0.],[0.],[-0.],,,[0.],[-0.],[1.36],[0.16],[-3.46],[-1.03],,,,,[-0.03],[-5.12],[-0.02],[0.03],[-6.76],[-4.82],[0.67],[1.08],[-20.72],[-20.19],[-14.18],[-14.14],[16.25],[16.69],[-14.82],[-20.47],,,,,[-22672.],[-70553.],,
631,,,[0.],[0.],[0.34],[0.06],,,,,,,[-0.01],[-0.],[0.],[-0.],,,[0.],[-0.],[-0.83],[0.16],[-7.71],[-0.5],,,,,[-0.03],[-0.77],[-0.02],[-0.05],[-6.76],[-3.2],[0.67],[0.3],[-19.72],[-19.33],[-13.51],[-14.14],[16.25],[16.49],[-14.63],[-20.55],,,,,[-22478.],[-71118.],,
632,,,[0.],[0.],[0.11],[0.06],,,,,,,[-0.],[-0.],[0.],[0.],,,[0.],[-0.],[-3.49],[-6.85],[14.26],[0.33],,,,,[-0.03],[-0.58],[-0.02],[0.42],[-6.76],[-2.45],[-0.13],[-0.1],[-19.15],[-18.78],[-13.53],[-14.14],[16.25],[16.32],[-14.45],[-20.67],,,,,[-22136.],[-71607.],,
633,,,[0.],[0.],[-0.24],[0.06],,,,,,,[-0.],[-0.],[0.],[0.],,,[0.],[0.],[-3.49],[-29.7],[0.88],[0.33],,,,,[-0.03],[0.],[-0.02],[-0.03],[-6.76],[-1.02],[-0.13],[-0.02],[-17.99],[-18.14],[-13.37],[-12.88],[16.25],[16.16],[-14.36],[-20.69],,,,,,,,
634,,,[0.],[0.],,,,,,,,,[-0.],[-0.],[0.],[-0.],,,[0.],[-0.],[-3.49],[-12.82],[-0.06],[0.33],,,,,[-0.03],[-0.03],[-0.02],[-0.02],[-6.76],[-1.07],[0.1],[0.],[-17.38],[-17.05],[-12.83],[-12.88],[15.63],[16.05],[-14.3],[-20.47],,,,,,,,
635,,,[0.],[0.],,,,,,,,,[-0.],[-0.02],[0.],[-0.],,,[0.],[-0.],[-3.49],[-12.17],[6.98],[0.33],,,,,[-0.03],[-0.26],[-0.02],[-0.02],[-6.76],[-4.52],[0.1],[0.11],[-16.68],[-16.46],[-12.41],[-12.88],[14.71],[15.97],[-14.29],[-20.21],,,,,,,,
636,,,[0.],[0.],,,,,,,,,[0.02],[0.02],[0.],[-0.],,,[0.],[0.],[-3.49],[-5.22],[-1.45],[0.33],,,,,[-0.03],[-0.87],[-0.02],[-0.05],[-6.76],[-6.75],[0.1],[0.08],[-15.49],[-15.57],[-12.01],[-11.41],[14.3],[15.97],[-14.2],[-20.16],,,,,,,,
637,,,[0.],[0.],,,,,,,,,[0.02],[0.02],[0.01],[-0.],,,[0.],[-0.01],[-3.49],[-1.22],[1.1],[0.33],,,,,[-0.03],[-1.1],[-0.02],[0.],[-7.82],[-10.46],[0.1],[0.11],[-15.17],[-15.57],[-11.45],[-11.41],[13.97],[15.99],[-14.15],[-20.53],,,,,,,,
638,,,[0.],[0.],,,,,,,,,[0.12],[0.07],[-0.],[-0.],,,[0.],[0.],[-3.49],[2.72],[0.66],[0.33],,,,,[-0.03],[-0.05],[-0.02],[-0.03],[-8.23],[-9.82],[0.1],[0.39],[-14.74],[-14.76],[-10.86],[-11.41],[14.2],[15.97],[-14.02],[-20.51],,,,,,,,
639,,,[0.],[0.],,,,,,,,,[-0.12],[-0.09],[-0.],[-0.],,,[0.],[0.01],[-3.49],[-3.88],[4.29],[0.33],,,,,[-0.03],[-0.05],[-0.05],[-0.08],[-8.23],[-8.39],[-0.19],[0.48],[-14.54],[-14.76],[-10.22],[-10.25],[14.67],[15.97],[-14.06],[-20.33],,,,,,,,
640,,,[0.],[0.],,,,,,,,,[-0.05],[-0.03],[-0.],[-0.],,,[0.],[0.],[-3.49],[-2.09],[-6.08],[-0.38],,,,,[-0.03],[-0.97],[-0.05],[-0.24],[-8.23],[-14.93],[-0.15],[0.15],[-14.86],[-14.76],[-10.22],[-9.74],[15.01],[15.97],[-14.],[-20.3],,,,,,,,
641,,,[0.],[0.],,,,,,,,,[-0.09],[-0.07],[-0.],[-0.],,,[0.],[-0.01],[4.59],[5.11],[-7.88],[0.],,,,,[-0.03],[-0.66],[0.05],[0.03],[-8.23],[-17.63],,,[-14.89],[-14.76],[-10.22],[-9.14],[15.61],[15.97],[-14.03],[-20.42],,,,,,,,
642,,,[0.],[0.],,,,,,,,,[0.1],[0.05],[-0.],[-0.],,,[0.],[0.],[15.29],[23.43],[2.57],[2.04],,,,,[-0.03],[-1.79],[0.08],[0.13],[-8.23],[-19.89],,,[-14.65],[-14.76],[-10.22],[-8.47],[15.92],[15.97],[-14.09],[-20.42],,,,,,,,
643,,,[0.],[0.],,,,,,,,,[-0.1],[0.05],[-0.],[-0.],,,[0.],[-0.],[15.29],[23.34],[2.57],[7.4],,,,,[0.],[0.3],[0.08],[0.1],[-8.23],[-18.64],,,[-14.68],[-14.76],[-10.22],[-8.12],[15.9],[15.97],[-14.06],[-20.44],,,,,,,,
644,,,[0.],[0.],,,,,,,,,[0.12],[0.06],[0.],[-0.],,,[0.],[-0.],[10.13],[13.08],[-1.33],[0.35],,,,,[0.],[0.05],[0.],[0.02],[-8.23],[-19.34],,,[-14.82],[-14.76],[-10.22],[-7.89],[16.01],[16.01],[-14.04],[-20.42],,,,,,,,
645,,,[0.],[0.],,,,,,,,,[0.01],[-0.],[-0.],[-0.],,,[0.],[-0.],[-3.98],[2.66],[-5.64],[0.35],,,,,[0.],[0.],[0.],[-0.02],[-7.52],[-7.45],,,[-14.68],[-14.76],[-10.22],[-7.95],[16.01],[16.],[-14.04],[-20.37],,,,,,,,
646,,,[0.],[0.],,,,,,,,,[0.01],[-0.03],[-0.],[-0.],,,[0.],[0.],[-3.98],[-4.69],[-24.65],[0.35],,,,,[0.],[0.],[0.],[0.],[-1.37],[-0.9],,,[-14.83],[-14.76],[-10.22],[-7.98],[16.01],[15.98],[-13.93],[-20.38],,,,,,,,
647,,,[0.],[0.],,,,,,,,,[0.01],[-0.02],[-0.],[-0.],,,[0.],[-0.],[2.17],[-0.05],,,,,,,[0.],[-0.03],[0.],[0.08],[-1.37],[-0.56],,,[-15.07],[-14.76],[-10.22],[-8.42],[16.01],[16.01],[-13.91],[-20.35],,,,,,,,
648,,,[0.],[0.],,,,,,,,,[0.01],[-0.01],[0.],[-0.],,,[0.],[0.],[2.17],[6.72],,,,,,,[0.],[-1.39],[0.],[0.],[-1.37],[-0.2],,,[-14.87],[-14.76],[-10.22],[-8.37],[15.94],[15.98],[-13.87],[-20.44],,,,,,,,
649,,,[0.],[0.],,,,,,,,,[0.01],[0.02],[-0.],[-0.],,,[0.],[-0.],[2.17],[1.75],,,,,,,[0.],[0.],[0.],[0.],[-1.37],[-3.51],,,[-14.48],[-14.36],[-10.22],[-8.33],[15.93],[15.98],[-13.71],[-20.59],,,,,,,,
650,,,[0.],[0.],,,,,,,,,[0.01],[-0.01],[-0.],[-0.],,,[0.],[-0.],[2.17],[0.11],,,,,,,[1.23],[2.57],[0.23],[0.25],[-1.37],[-5.62],,,[-14.43],[-13.89],[-10.22],[-8.37],[15.97],[15.98],[-13.62],[-20.99],,,,,,,,
651,,,[0.],[0.],,,,,,,,,[0.01],[0.01],[0.01],[-0.],,,[0.],[0.],[-12.63],[-6.68],,,,,,,[4.11],[7.05],[0.13],[0.05],[-1.37],[-3.35],,,[-14.27],[-12.98],[-10.22],[-8.94],[15.95],[15.88],[-13.62],[-21.33],,,,,,,,
652,,,[0.],[0.],,,,,,,,,[0.01],[-0.],[0.],[-0.],,,[0.],[0.01],[-3.59],[-5.55],,,,,,,[0.2],[1.57],[0.1],[0.05],[-1.37],[-8.75],,,[-14.09],[-12.09],[-10.22],[-9.61],[15.61],[15.6],[-13.61],[-21.76],,,,,,,,
653,,,[0.],[0.],,,,,,,,,[0.01],[0.],[0.],[-0.],,,[0.],[-0.],[-3.59],[-4.93],,,,,,,[0.2],[-0.13],[-0.07],[-0.12],[3.08],[-9.42],,,[-14.03],[-11.55],[-10.22],[-10.13],[15.57],[15.6],[-13.63],[-22.09],,,,,,,,
654,,,[0.],[0.],,,,,,,,,[0.01],[0.],[-0.01],[-0.],,,[0.],[-0.],[-3.59],[-3.39],,,,,,,[0.2],[-4.27],[-0.15],[-0.12],[5.7],[-8.02],,,[-14.03],[-11.86],[-10.22],[-10.38],[15.55],[15.6],[-13.53],[-22.32],,,,,,,,
