,Ref_task2_Time,User_task2_Time,Ref_task2_Force,User_task2_Force,Ref_task2_L_pitchAcc,User_task2_L_pitchAcc,Ref_task2_L_yawAcc,User_task2_L_yawAcc,Ref_task2_L_surgeAcc,User_task2_L_surgeAcc,Ref_task2_L_rollAcc,User_task2_L_rollAcc,Ref_task2_L_pitchVel,User_task2_L_pitchVel,Ref_task2_L_yawVel,User_task2_L_yawVel,Ref_task2_L_surgeVel,User_task2_L_surgeVel,Ref_task2_L_rollVel,User_task2_L_rollVel,Ref_task2_L_pitch,User_task2_L_pitch,Ref_task2_L_yaw,User_task2_L_yaw,Ref_task2_L_surge,User_task2_L_surge,Ref_task2_L_roll,User_task2_L_roll,Ref_task2_L_x,User_task2_L_x,Ref_task2_L_y,User_task2_L_y,Ref_task2_L_z,User_task2_L_z,Ref_task2_L_motion,User_task2_L_motion,Ref_task2_R_pitchAcc,User_task2_R_pitchAcc,Ref_task2_R_yawAcc,User_task2_R_yawAcc,Ref_task2_R_surgeAcc,User_task2_R_surgeAcc,Ref_task2_R_rollAcc,User_task2_R_rollAcc,Ref_task2_R_pitchVel,User_task2_R_pitchVel,Ref_task2_R_yawVel,User_task2_R_yawVel,Ref_task2_R_surgeVel,User_task2_R_surgeVel,Ref_task2_R_rollVel,User_task2_R_rollVel
882,[49.48088717],[84.3927443],[0.],[0.],[-0.04],[0.04],[0.03],[0.03],[-0.03],[-0.03],[0.01],[0.01],[-0.],[0.],[0.],[-0.],[0.],[0.01],[0.],[0.],[-9.28],[-9.19],[-1.86],[1.47],[-1.64],[-0.15],[-2.96],[-2.48],[-3.81],[0.],[0.02],[0.05],[-0.9],[-3.64],[0.],[0.],[-13.88],[-15.08],[-23.58],[-26.09],[17.6],[17.9],[-19.29],[-19.2],[10495.],[78427.],[199.],[1268.],[-15502.],[-39396.],[-1315.],[-453.]
883,[49.48088717],[84.45454454],[0.],[0.],[-0.04],[-0.12],[-0.04],[0.03],[-0.04],[-0.03],[0.01],[0.01],[-0.],[-0.],[-0.],[-0.],[0.],[0.01],[0.],[-0.],[-17.28],[-14.54],[2.05],[1.47],[-1.64],[0.54],[-2.96],[-0.49],[-3.81],[-2.38],[0.02],[0.03],[-0.9],[-5.23],[0.],[0.],[-13.88],[-15.6],[-23.58],[-25.63],[17.6],[17.89],[-19.29],[-19.15],[10495.],[78485.],[154.],[1249.],[-15502.],[-39532.],[-1418.],[-454.]
884,[49.48088717],[84.51552463],[0.],[0.],[-0.04],[-0.09],[0.1],[0.06],[-0.02],[-0.03],[0.01],[-0.],[-0.],[0.],[-0.],[-0.],[0.],[-0.01],[0.],[0.],[-20.25],[-14.54],[4.04],[2.65],[-1.64],[0.17],[-2.96],[0.12],[-3.81],[-6.42],[0.02],[0.08],[-0.9],[-5.07],[0.],[-0.1],[-13.88],[-16.2],[-23.58],[-25.05],[17.6],[17.9],[-19.29],[-19.12],[10495.],[79065.],[113.],[1230.],[-15502.],[-39705.],[-1556.],[-431.]
885,[49.48088717],[84.56724477],[0.],[0.],[0.03],[0.01],[0.05],[-0.01],[0.01],[0.01],[0.01],[0.02],[-0.],[-0.],[0.],[-0.],[0.],[-0.02],[0.],[-0.],[-15.22],[-13.94],[1.44],[-0.35],[-1.64],[-0.46],[-2.96],[0.44],[-3.81],[-6.7],[0.02],[0.1],[-0.9],[-3.7],[0.],[-0.05],[-13.88],[-16.65],[-23.58],[-24.81],[17.6],[17.88],[-19.29],[-19.08],[10495.],[79602.],[107.],[1204.],[-15502.],[-39827.],[-1611.],[-493.]
886,[49.48088717],[84.62821031],[0.],[0.],[0.03],[0.02],[-0.1],[-0.09],[0.01],[-0.],[0.01],[-0.01],[-0.],[-0.04],[-0.],[-0.],[0.],[-0.02],[0.],[-0.],[-17.08],[-12.91],[0.32],[-1.06],[-1.64],[-1.16],[-2.96],[-1.72],[-3.81],[-3.65],[0.],[-0.15],[-0.9],[-1.93],[0.],[-0.1],[-13.88],[-17.04],[-23.58],[-24.45],[17.6],[17.92],[-19.29],[-19.06],[10495.],[80041.],[92.],[1188.],[-15502.],[-39887.],[-1649.],[-491.]
887,[49.48088717],[84.68913627],[0.],[0.],[0.05],[0.08],[0.04],[-0.02],[0.01],[-0.],[0.01],[0.01],[-0.],[-0.09],[-0.],[-0.],[0.],[0.],[0.],[0.],[-8.64],[-8.15],[0.32],[0.23],[-1.64],[-0.37],[-2.96],[-4.77],[-3.81],[-1.93],[0.],[-0.08],[-0.9],[-0.45],[0.],[0.],[-13.88],[-17.17],[-23.58],[-24.13],[17.6],[17.91],[-19.29],[-19.01],[10495.],[80258.],[74.],[1187.],[-15502.],[-39887.],[-1677.],[-508.]
888,[49.48088717],[84.76091504],[0.],[0.],[0.05],[0.05],[-0.12],[-0.11],[-0.04],[-0.02],[0.01],[-0.01],[-0.],[-0.13],[-0.],[-0.],[0.],[-0.],[0.],[-0.],[-11.25],[-8.15],[0.32],[0.37],[-1.64],[0.41],[-9.04],[-9.65],[-3.81],[-4.46],[0.],[-0.02],[-0.9],[-0.95],[0.],[0.],[-13.88],[-16.88],[-23.58],[-23.54],[17.6],[17.98],[-19.29],[-18.96],[10495.],[80227.],[83.],[1190.],[-15502.],[-39887.],[-1699.],[-497.]
889,[49.48088717],[84.82274842],[0.],[0.],[0.04],[0.05],[-0.04],[-0.06],[0.05],[0.03],[0.01],[-0.],[-0.],[-0.03],[-0.],[-0.],[0.],[-0.],[0.],[0.],[-3.81],[-5.25],[0.32],[-0.04],[-1.64],[0.92],[-9.04],[-8.06],[-3.81],[-4.92],[0.],[0.05],[0.33],[-0.16],[0.],[0.],[-13.88],[-16.69],[-23.58],[-23.42],[17.6],[17.96],[-19.29],[-18.82],[10495.],[80021.],[101.],[1195.],[-15502.],[-39887.],[-1718.],[-491.]
890,[49.48088717],[84.88363814],[0.],[0.],[0.06],[0.05],[0.07],[0.06],[0.02],[0.03],[-0.17],[-0.02],[0.03],[0.18],[-0.],[-0.],[0.],[-0.04],[0.],[0.],[-0.57],[1.8],[0.32],[-0.03],[-1.64],[1.28],[-9.04],[-7.98],[-3.81],[-6.42],[0.],[0.],[0.33],[0.2],[0.],[0.17],[-13.88],[-16.24],[-23.58],[-23.1],[17.6],[17.89],[-19.29],[-18.62],[10495.],[79780.],[33.],[1205.],[-15502.],[-39887.],[-1686.],[-478.]
891,[49.48088717],[84.93545604],[0.],[0.],[0.15],[0.12],[0.07],[0.04],[-0.01],[-0.02],[0.08],[-0.01],[0.03],[0.04],[-0.],[-0.],[0.],[-0.03],[0.],[-0.],[0.11],[1.8],[0.32],[-1.87],[-1.64],[0.45],[-5.62],[-6.01],[-3.81],[-4.79],[0.],[0.],[0.33],[2.42],[0.],[0.],[-13.88],[-15.95],[-23.58],[-23.13],[17.6],[17.8],[-19.29],[-18.49],[10495.],[79282.],[11.],[1218.],[-15502.],[-39887.],[-1620.],[-483.]
892,[49.48088717],[84.9964304],[0.],[0.],[0.01],[0.02],[0.07],[0.07],[-0.06],[-0.02],[-0.1],[-0.02],[0.03],[0.04],[-0.],[-0.],[0.],[0.],[0.],[0.],[1.67],[1.8],[0.32],[-1.],[-1.64],[-1.59],[-0.36],[-6.01],[-0.25],[-0.38],[0.],[0.],[0.33],[3.19],[0.],[0.02],[-13.88],[-15.44],[-23.58],[-23.21],[17.6],[17.91],[-19.29],[-18.48],[10495.],[78643.],[-3.],[1231.],[-15502.],[-39922.],[-1634.],[-474.]
893,[49.48088717],[85.058146],[0.],[0.],[0.01],[0.02],[0.07],[0.07],[0.02],[0.02],[0.02],[0.03],[0.03],[0.03],[0.],[-0.],[0.04],[0.03],[0.],[-0.01],[3.31],[2.86],[0.32],[-1.04],[-1.64],[-0.98],[-10.42],[-6.14],[-0.25],[0.],[0.],[0.03],[0.2],[0.72],[0.],[0.],[-13.88],[-14.68],[-23.58],[-23.31],[17.6],[17.91],[-19.29],[-18.41],[10495.],[77847.],[-35.],[1234.],[-15502.],[-40151.],[-1648.],[-473.]
894,[49.48088717],[85.11996174],[0.],[0.],[0.01],[0.01],[0.07],[0.02],[-0.05],[0.01],[0.01],[0.01],[0.03],[0.],[0.],[-0.],[0.02],[0.02],[0.],[0.01],[3.31],[4.16],[0.32],[-1.07],[-1.64],[-1.28],[-2.04],[-3.61],[-0.25],[0.],[0.],[-0.12],[0.],[0.03],[0.],[0.],[-13.74],[-14.],[-23.58],[-23.32],[17.6],[18.04],[-19.29],[-18.35],[10495.],[77072.],[-68.],[1237.],[-15502.],[-40492.],[-1657.],[-469.]
895,[49.48088717],[85.18093848],[0.],[0.],[0.01],[0.04],[0.07],[0.08],[0.05],[0.03],[0.01],[0.01],[0.03],[0.02],[0.],[-0.],[-0.03],[-0.03],[0.],[-0.],[3.31],[4.91],[0.32],[-1.55],[-1.64],[-1.28],[-1.64],[0.17],[-0.25],[1.48],[0.],[-0.21],[0.],[-0.77],[0.],[0.],[-13.36],[-13.3],[-23.58],[-23.16],[17.6],[18.18],[-19.29],[-18.28],[10495.],[75829.],[-99.],[1237.],[-15502.],[-40806.],[-1637.],[-464.]
896,[49.48088717],[85.24166107],[0.],[0.],[0.01],[0.01],[0.07],[0.06],[0.06],[0.03],[0.05],[0.01],[0.03],[0.01],[0.],[-0.],[-0.02],[-0.05],[0.],[0.],[18.08],[7.07],[0.32],[-6.11],[-1.64],[-2.19],[3.98],[1.64],[-0.25],[6.88],[0.],[0.11],[0.],[-1.07],[-0.02],[-0.02],[-13.18],[-12.7],[-23.58],[-23.13],[17.6],[18.38],[-19.29],[-18.24],[10495.],[74829.],[-108.],[1234.],[-15502.],[-41272.],[-1630.],[-466.]
897,[49.48088717],[85.30360818],[0.],[0.],[-0.06],[-0.01],[0.07],[0.06],[0.11],[0.03],[0.03],[0.01],[0.06],[0.07],[0.],[-0.],[-0.01],[0.02],[0.],[0.],[10.42],[7.94],[0.32],[-4.01],[-1.64],[-0.39],[3.98],[3.7],[-0.25],[0.42],[0.],[0.25],[0.],[-2.3],[-0.02],[-0.05],[-12.32],[-12.29],[-22.3],[-22.88],[17.6],[18.55],[-19.29],[-18.16],[10495.],[74039.],[-119.],[1223.],[-15502.],[-41874.],[-1630.],[-462.]
898,[49.48088717],[85.36533427],[0.],[0.],[-0.12],[-0.01],[0.07],[0.05],[-0.19],[-0.03],[-0.08],[-0.03],[0.02],[0.01],[0.],[-0.],[0.],[-0.],[0.],[-0.],[10.42],[7.54],[1.08],[-0.5],[-1.64],[-1.39],[3.98],[2.57],[-0.25],[0.02],[0.],[-0.07],[0.],[-1.08],[-0.12],[-0.12],[-12.32],[-12.46],[-22.3],[-22.96],[17.6],[18.61],[-19.29],[-18.11],[10495.],[73948.],[-125.],[1206.],[-15502.],[-42289.],[-1630.],[-473.]
899,[49.48088717],[85.42628002],[0.],[0.],[-0.16],[-0.01],[-0.01],[-0.03],[-0.14],[-0.02],[-0.05],[-0.05],[0.02],[-0.],[0.],[-0.],[0.],[0.04],[0.],[0.],[10.42],[8.71],[1.08],[-1.01],[-1.64],[-0.44],[-0.2],[1.24],[-0.25],[1.],[0.],[0.03],[0.],[-1.26],[-0.12],[-0.1],[-12.32],[-12.47],[-22.3],[-22.91],[17.6],[18.42],[-19.29],[-18.03],[10495.],[73899.],[-122.],[1197.],[-15502.],[-42547.],[-1631.],[-477.]
900,[49.48088717],[85.48797107],[0.],[0.],[-0.01],[-0.01],[0.17],[0.01],[0.11],[0.01],[-0.05],[-0.08],[0.02],[0.07],[-0.],[-0.],[0.],[-0.],[0.],[0.],[10.42],[12.79],[3.6],[-6.37],[-1.64],[-0.06],[0.95],[0.98],[-0.25],[1.05],[0.],[0.05],[0.02],[-0.24],[-0.05],[-0.03],[-12.32],[-12.28],[-22.3],[-22.6],[17.6],[18.25],[-19.29],[-18.01],[10495.],[73660.],[-126.],[1189.],[-15502.],[-42585.],[-1638.],[-497.]
901,[49.48088717],[85.54897761],[0.],[0.],[-0.08],[0.02],[-0.14],[-0.08],[0.11],[0.01],[0.08],[0.03],[-0.02],[-0.06],[-0.],[-0.],[0.],[0.03],[0.],[0.],[10.42],[10.5],[9.08],[-7.78],[-1.64],[1.61],[0.95],[0.81],[-0.25],[1.97],[0.],[0.],[0.62],[0.66],[-0.05],[-0.03],[-12.23],[-11.75],[-22.3],[-22.36],[17.6],[18.17],[-19.29],[-17.95],[10495.],[73307.],[-126.],[1181.],[-15502.],[-42585.],[-1641.],[-513.]
902,[49.48088717],[85.61069274],[0.],[0.],[0.17],[0.07],[0.02],[-0.03],[-0.05],[-0.03],[-0.04],[0.],[-0.02],[0.01],[-0.],[-0.],[0.],[0.02],[0.],[-0.],[4.23],[7.89],[-17.79],[-14.3],[-1.64],[-0.31],[0.95],[0.83],[-0.25],[3.98],[0.],[-0.03],[0.84],[1.37],[0.05],[0.02],[-12.23],[-11.84],[-21.99],[-22.08],[17.6],[18.07],[-19.29],[-17.88],[10495.],[72631.],[-126.],[1178.],[-15502.],[-42561.],[-1638.],[-518.]
903,[49.48088717],[85.67167282],[0.],[0.],[-0.04],[-0.04],[0.08],[0.11],[-0.04],[-0.03],[0.07],[0.03],[-0.05],[-0.08],[-0.],[-0.],[0.],[0.01],[0.],[0.],[-1.32],[-0.68],[-25.38],[-17.93],[-1.64],[-1.68],[-0.19],[-0.41],[-0.25],[0.31],[0.],[-0.1],[0.84],[0.93],[0.05],[0.4],[-12.23],[-12.14],[-22.11],[-22.12],[17.6],[17.99],[-19.29],[-17.77],[10495.],[72304.],[-125.],[1174.],[-15502.],[-42556.],[-1634.],[-531.]
904,[49.48088717],[85.73343897],[0.],[0.],[-0.04],[-0.04],[-0.12],[-0.1],[-0.04],[-0.03],[-0.03],[-0.],[0.],[-0.01],[-0.],[-0.],[0.],[0.01],[0.],[0.],[1.71],[-0.68],[-34.39],[-17.93],[-1.64],[-1.03],[-0.19],[-0.4],[-0.25],[0.],[0.],[-0.02],[0.],[0.],[0.05],[0.33],[-12.23],[-12.35],[-21.94],[-21.88],[17.6],[17.99],[-19.29],[-17.73],[10250.],[72044.],[-125.],[1180.],[-15502.],[-42556.],[-1629.],[-533.]
905,[49.48088717],[85.79437137],[0.],[0.],[-0.05],[-0.14],[0.06],[0.01],[0.15],[0.05],[0.02],[-0.],[0.08],[0.05],[-0.],[-0.],[0.],[0.01],[0.],[-0.],[-0.74],[-0.68],[-14.28],[-14.15],[-1.64],[-3.02],[-0.65],[-0.28],[-0.25],[-0.11],[0.],[-0.02],[0.],[0.03],[0.05],[0.03],[-12.55],[-12.7],[-21.83],[-21.7],[17.6],[17.97],[-19.29],[-17.84],[9744.],[71706.],[-111.],[1186.],[-15502.],[-42573.],[-1644.],[-535.]
906,[49.48088717],[85.85607052],[0.],[0.],[0.02],[0.07],[0.03],[0.12],[-0.04],[-0.03],[-0.09],[-0.],[0.16],[0.09],[0.01],[0.01],[0.],[0.01],[0.],[0.01],[1.03],[-0.68],[-17.24],[-14.15],[-1.64],[-4.6],[-6.46],[-1.1],[-0.25],[2.73],[0.],[0.],[0.],[0.03],[0.05],[0.],[-12.55],[-12.69],[-21.12],[-21.34],[17.6],[17.92],[-19.29],[-17.85],[9050.],[71182.],[-104.],[1193.],[-15502.],[-42608.],[-1642.],[-541.]
907,[49.48088717],[85.91787076],[0.],[0.],[0.13],[0.17],[-0.04],[-0.02],[0.01],[0.04],[0.04],[0.04],[0.14],[0.09],[0.],[-0.],[0.],[0.01],[0.],[-0.01],[2.78],[-0.68],[-17.13],[-11.5],[-1.64],[-1.68],[-3.48],[-1.1],[-0.25],[2.56],[0.23],[0.15],[-0.05],[-0.05],[0.05],[0.03],[-12.53],[-12.4],[-21.12],[-21.12],[17.6],[17.99],[-19.29],[-17.9],[8436.],[70297.],[-95.],[1206.],[-15502.],[-42777.],[-1639.],[-542.]
908,[49.48088717],[85.97885704],[0.],[0.],[-0.08],[-0.01],[-0.02],[-0.02],[0.05],[0.04],[-0.08],[0.04],[0.06],[0.],[0.],[0.],[0.],[-0.01],[0.],[-0.],[0.43],[-0.68],[-0.79],[-7.03],[-1.64],[-3.62],[-0.96],[-1.1],[-0.25],[0.],[0.11],[0.12],[-0.05],[-0.11],[0.05],[0.1],[-12.53],[-12.31],[-20.64],[-20.68],[17.6],[17.91],[-19.29],[-18.01],[7465.],[69076.],[-81.],[1212.],[-15502.],[-43054.],[-1641.],[-527.]
909,[49.48088717],[86.04054308],[0.],[0.],[-0.08],[-0.12],[0.01],[0.01],[-0.02],[-0.04],[0.06],[0.06],[0.06],[-0.07],[0.],[-0.],[0.],[0.],[0.],[-0.],[0.47],[-0.68],[-8.62],[-5.91],[-1.64],[-1.16],[3.59],[-1.1],[-0.25],[-0.08],[0.11],[0.02],[-0.05],[-2.8],[0.05],[0.15],[-12.53],[-12.47],[-20.35],[-20.3],[17.6],[17.78],[-19.29],[-18.15],[6156.],[67833.],[-69.],[1221.],[-15502.],[-43337.],[-1638.],[-509.]
910,[49.48088717],[86.10140967],[0.],[0.],[0.16],[0.03],[0.04],[0.01],[-0.02],[-0.],[0.08],[0.06],[0.06],[-0.01],[0.],[0.],[0.],[-0.],[0.],[-0.],[-2.11],[-0.68],[-0.75],[-1.17],[-4.09],[-3.36],[6.1],[-1.12],[-0.25],[-0.23],[0.15],[0.08],[-0.05],[-4.88],[0.05],[0.],[-12.53],[-12.6],[-20.35],[-20.24],[17.6],[17.67],[-19.29],[-18.24],[4026.],[66707.],[-57.],[1227.],[-15502.],[-43717.],[-1632.],[-506.]
911,[49.48088717],[86.16321635],[0.],[0.],[-0.05],[-0.12],[0.09],[0.01],[0.05],[0.03],[0.08],[0.06],[0.06],[0.01],[0.],[0.],[0.],[-0.],[0.],[0.],[-0.01],[-0.68],[-0.75],[2.42],[-4.09],[-3.58],[-2.28],[-1.94],[-0.25],[-0.25],[0.23],[0.],[-0.05],[-4.59],[0.05],[0.],[-12.53],[-12.52],[-20.49],[-20.15],[17.6],[17.6],[-19.29],[-18.15],[1986.],[65997.],[-46.],[1238.],[-15502.],[-43895.],[-1630.],[-486.]
912,[49.48088717],[86.22417021],[0.],[0.],[-0.05],[-0.04],[-0.43],[-0.21],[0.05],[0.03],[-0.15],[0.02],[0.06],[0.01],[0.],[-0.],[-0.],[-0.],[0.],[0.],[-2.44],[-0.68],[6.97],[6.35],[-6.34],[-1.93],[-5.69],[-1.94],[-0.25],[-0.13],[0.2],[-0.23],[-0.05],[-2.97],[0.05],[0.08],[-12.53],[-12.37],[-19.86],[-19.98],[17.6],[17.49],[-19.29],[-18.03],[312.],[65345.],[-41.],[1249.],[-15502.],[-43916.],[-1630.],[-486.]
913,[49.48088717],[86.28592014],[0.],[0.],[-0.05],[-0.04],[-0.12],[-0.1],[-0.],[0.02],[-0.1],[0.02],[0.06],[-0.02],[0.],[0.],[-0.],[-0.],[0.],[0.],[0.6],[-0.68],[10.54],[9.01],[3.12],[-0.13],[-11.11],[-1.76],[-0.25],[-0.22],[0.2],[1.61],[-0.05],[-2.],[0.05],[0.02],[-12.05],[-12.2],[-19.58],[-19.61],[17.6],[17.4],[-19.29],[-17.93],[-535.],[65127.],[-41.],[1256.],[-15502.],[-43916.],[-1632.],[-476.]
914,[49.48088717],[86.34686875],[0.],[0.],[-0.05],[-0.07],[-0.14],[-0.1],[-0.],[-0.01],[0.06],[0.03],[0.06],[-0.01],[0.],[0.],[-0.],[0.05],[0.],[0.],[5.25],[-0.68],[20.56],[7.39],[0.53],[0.95],[9.81],[-1.17],[-0.25],[-0.02],[0.18],[1.02],[-0.05],[-3.83],[0.05],[-0.03],[-12.05],[-12.13],[-19.58],[-19.42],[17.6],[17.39],[-19.29],[-17.92],[-1439.],[65125.],[-37.],[1266.],[-15502.],[-43913.],[-1628.],[-476.]
915,[49.48088717],[86.40960693],[0.],[0.],[-0.05],[-0.04],[0.32],[0.08],[-0.04],[-0.02],[0.09],[0.03],[0.06],[-0.01],[-0.01],[-0.],[-0.],[0.04],[0.],[-0.],[-1.11],[-0.68],[5.13],[7.8],[0.53],[0.49],[-1.73],[-1.17],[-0.25],[-0.07],[0.08],[0.03],[-0.05],[-6.53],[0.05],[-0.03],[-12.05],[-12.25],[-19.58],[-19.48],[17.6],[17.34],[-19.29],[-18.05],[-2368.],[65260.],[-29.],[1273.],[-15502.],[-43866.],[-1610.],[-473.]
916,[49.48088717],[86.47039509],[0.],[0.],[-0.05],[-0.06],[-0.05],[0.08],[-0.06],[-0.02],[-0.16],[-0.02],[0.06],[0.],[-0.01],[-0.],[-0.03],[-0.03],[0.],[-0.],[-1.],[-0.68],[-1.97],[2.81],[0.53],[-0.71],[-1.01],[-1.1],[-0.25],[-2.6],[0.],[0.02],[-0.05],[-5.63],[0.07],[0.1],[-12.05],[-12.22],[-19.58],[-19.58],[17.04],[17.31],[-19.29],[-18.2],[-3578.],[65857.],[-8.],[1287.],[-15502.],[-43638.],[-1608.],[-473.]
917,[49.48088717],[86.53140187],[0.],[0.],[-0.11],[-0.08],[-0.05],[-0.04],[-0.15],[-0.02],[0.13],[-0.02],[0.06],[-0.03],[-0.03],[0.],[0.02],[0.02],[0.],[0.],[-0.26],[-0.68],[2.83],[2.81],[0.53],[0.07],[4.45],[-0.05],[-0.25],[-8.11],[0.],[-0.02],[-0.05],[-5.66],[0.07],[0.],[-12.05],[-11.96],[-19.58],[-19.94],[17.04],[17.27],[-19.29],[-18.39],[-4375.],[66648.],[-3.],[1300.],[-15502.],[-43440.],[-1598.],[-473.]
918,[49.48088717],[86.59221458],[0.],[0.],[-0.06],[-0.05],[-0.05],[-0.06],[-0.14],[-0.02],[0.01],[-0.],[0.06],[-0.02],[0.04],[0.],[0.02],[0.03],[0.],[-0.],[1.26],[3.44],[1.8],[1.11],[0.53],[0.48],[-2.24],[-1.61],[-0.25],[-15.62],[0.],[-0.1],[-0.05],[-3.48],[0.08],[-0.08],[-11.71],[-11.65],[-19.58],[-19.97],[17.04],[17.26],[-19.29],[-18.61],[-4425.],[67355.],[1.],[1308.],[-15502.],[-43373.],[-1577.],[-478.]
919,[49.48088717],[86.65394402],[0.],[0.],[-0.06],[-0.06],[0.],[-0.04],[-0.06],[-0.02],[0.01],[-0.],[0.06],[-0.],[-0.],[0.],[0.03],[0.05],[0.],[0.],[8.4],[13.76],[11.53],[7.73],[0.89],[1.25],[-4.82],[-7.52],[-0.25],[-17.65],[0.],[0.03],[-0.05],[-3.49],[-0.25],[-0.16],[-11.75],[-11.65],[-19.58],[-19.87],[17.04],[17.25],[-19.29],[-18.86],[-4042.],[68169.],[14.],[1315.],[-15502.],[-43031.],[-1568.],[-478.]
920,[49.48088717],[86.7157402],[0.],[0.],[-0.06],[-0.01],[0.],[0.02],[0.16],[0.01],[0.09],[0.],[0.09],[-0.02],[-0.],[0.],[-0.02],[-0.01],[0.],[-0.],[8.4],[12.9],[7.92],[7.73],[0.89],[2.18],[-4.82],[-4.38],[-0.25],[-6.67],[0.],[0.05],[-0.05],[-1.74],[-0.25],[-0.18],[-11.55],[-11.27],[-19.58],[-19.5],[17.04],[17.29],[-19.29],[-18.97],[-3559.],[68793.],[14.],[1323.],[-15502.],[-42584.],[-1559.],[-480.]
921,[49.48088717],[86.7766304],[0.],[0.],[-0.08],[-0.02],[0.],[0.01],[0.09],[0.01],[-0.07],[-0.02],[-0.15],[-0.02],[-0.],[0.],[-0.02],[-0.02],[0.],[-0.],[4.12],[5.4],[4.73],[1.97],[0.89],[1.31],[-4.82],[-9.97],[-0.25],[-4.25],[0.],[-0.17],[-0.05],[-0.85],[-0.25],[-0.11],[-11.55],[-11.34],[-19.58],[-19.39],[17.04],[17.3],[-19.29],[-19.05],[-2982.],[69437.],[13.],[1328.],[-15502.],[-42215.],[-1559.],[-483.]
922,[49.48088717],[86.83844852],[0.],[0.],[0.09],[0.02],[0.],[0.07],[0.07],[0.01],[0.02],[0.],[-0.29],[0.],[-0.],[0.],[-0.02],[-0.05],[0.],[0.],[4.94],[6.98],[-2.32],[2.29],[0.89],[1.37],[1.16],[0.83],[-0.25],[-1.87],[0.],[0.],[-0.05],[-0.4],[-0.25],[-0.15],[-11.55],[-11.65],[-19.58],[-19.46],[17.04],[17.27],[-19.29],[-19.05],[-2803.],[70369.],[12.],[1340.],[-15502.],[-41880.],[-1556.],[-487.]
923,[49.48088717],[86.89927912],[0.],[0.],[0.09],[0.34],[0.],[0.07],[0.2],[0.02],[-0.02],[0.],[0.12],[0.01],[0.],[0.],[-0.02],[-0.08],[0.],[-0.],[-1.77],[0.08],[10.58],[9.81],[0.89],[0.23],[6.58],[1.88],[-0.25],[-0.08],[0.],[0.03],[-0.05],[0.],[-0.25],[-0.38],[-11.55],[-11.61],[-19.58],[-19.56],[17.04],[17.2],[-19.29],[-19.08],[-2806.],[71354.],[12.],[1350.],[-15502.],[-41599.],[-1553.],[-487.]
924,[49.48088717],[86.96122193],[0.],[0.],[0.09],[0.18],[0.],[-0.02],[-0.18],[-0.01],[-0.01],[-0.01],[0.12],[0.12],[-0.],[0.],[-0.02],[-0.02],[0.],[-0.],[1.32],[0.08],[4.46],[8.39],[0.89],[1.08],[13.59],[17.78],[0.25],[0.02],[0.],[-0.02],[-0.05],[0.],[0.03],[0.12],[-11.55],[-11.57],[-19.58],[-19.68],[17.04],[17.18],[-19.29],[-19.13],[-2504.],[71745.],[19.],[1368.],[-15502.],[-41288.],[-1558.],[-488.]
925,[49.48088717],[87.02222657],[0.],[0.],[0.02],[-0.01],[0.],[-0.02],[0.],[0.],[-0.01],[-0.],[0.13],[0.12],[0.],[0.],[-0.02],[-0.05],[0.],[-0.],[4.02],[0.08],[8.97],[8.39],[4.24],[1.87],[13.59],[10.38],[0.43],[1.26],[0.],[-0.05],[-0.05],[0.],[0.03],[0.27],[-11.55],[-11.28],[-19.58],[-19.57],[17.04],[17.2],[-19.29],[-19.24],[-2122.],[71769.],[21.],[1383.],[-15502.],[-40912.],[-1553.],[-495.]
926,[49.48088717],[87.0839169],[0.],[0.],[0.05],[0.04],[0.],[0.07],[0.],[-0.02],[-0.01],[-0.01],[0.08],[0.08],[-0.],[0.],[-0.02],[0.03],[0.],[0.],[1.39],[0.08],[5.49],[8.39],[2.83],[2.27],[13.59],[19.65],[1.85],[1.82],[0.],[-0.12],[-0.05],[-0.05],[0.03],[0.03],[-11.55],[-11.38],[-19.04],[-19.3],[17.04],[17.26],[-19.29],[-19.36],[-2526.],[71765.],[13.],[1391.],[-15502.],[-40721.],[-1547.],[-494.]
927,[49.48088717],[87.14473081],[0.],[0.],[0.05],[0.07],[0.],[0.02],[0.],[0.01],[-0.01],[0.],[0.08],[0.06],[-0.],[0.],[-0.02],[0.03],[0.],[0.],[1.96],[0.08],[10.75],[8.39],[1.46],[2.27],[13.59],[27.99],[1.85],[6.23],[0.],[-0.05],[-0.05],[-0.82],[0.03],[0.],[-11.55],[-11.38],[-19.04],[-19.16],[17.04],[17.33],[-19.29],[-19.41],[-3186.],[71722.],[12.],[1393.],[-15502.],[-40448.],[-1546.],[-487.]
928,[49.48088717],[87.19659209],[0.],[0.],[0.05],[-0.03],[0.],[0.12],[0.],[0.01],[-0.01],[0.01],[0.08],[0.21],[0.],[0.],[-0.02],[-0.01],[0.],[0.],[-4.06],[-2.56],[3.36],[8.39],[4.59],[2.27],[13.59],[23.03],[1.85],[7.05],[0.],[0.03],[-0.05],[-0.54],[0.05],[0.19],[-11.55],[-11.44],[-19.04],[-19.08],[17.04],[17.36],[-19.29],[-19.53],[-3580.],[71164.],[12.],[1393.],[-15502.],[-40347.],[-1531.],[-484.]
